67159,/UA-000000000-000036278,68103,/Фідія Фармачеутічі С.п.А.
67157,/UA-000000000-000036265,68101,/ЛАБОРАТОРІО РЕЙГ ХОФРЕ, С.А.
67156,/UA-000000000-000036265,68100,/ЛАБОРАТОРІО РЕЙГ ХОФРЕ, С.А.
67155,/UA-000000000-000036264,68099,/ЛАБОРАТОРІО РЕЙГ ХОФРЕ, С.А.
67154,/UA-000000000-000036264,68098,/ЛАБОРАТОРІО РЕЙГ ХОФРЕ, С.А.
66807,/UA-000000000-000035094,67744,/АстраЗенека АБ (виготовлення, наповнення, контроль якості, маркування, вторинне пакування та випуск серії)
66802,/UA-000000000-000035085,67739,/Лабораторіос Нормон С.А.
66800,/UA-000000000-000035063,67737,/Інтас Фармасьютікалс Лімітед (виробництво, первинне та вторинне пакування, контроль якості серії)
66799,/UA-000000000-000035062,67736,/Інтас Фармасьютікалс Лімітед (виробництво лікарського засобу, первинне та вторинне пакування, контроль якості серії)
66798,/UA-000000000-000036778,67735,/СТАДА Арцнайміттель АГ (випуск серій)
66794,/UA-000000000-000035061,67730,/Інтас Фармасьютікалс Лімітед (виробництво, первинне та вторинне пакування, контроль якості серії)
66793,/UA-000000000-000036777,67729,/СТАДА Арцнайміттель АГ (випуск серій)
66786,/UA-000000000-000035051,67723,/Реккітт Бенкізер Хелскер (Юкей) Лімітед (виробництво in bulk, пакування (первинне та вторинне), контроль якості, випуск серії)
66785,/UA-000000000-000035051,67722,/Реккітт Бенкізер Хелскер (Юкей) Лімітед (виробництво in bulk, пакування (первинне та вторинне), контроль якості, випуск серії)
66780,/UA-000000000-000036770,67716,/ТОВ Тева Оперейшнз Поланд
66764,/UA-000000000-000033486,67693,/АТ "Фармак"
66749,/UA-000000000-000035036,67678,/БЕРЛІН-ХЕМІ АГ (виробник, що виконує виробництво препарату "in bulk", контроль серії; виробник, що виконує кінцеве пакування, контроль та випуск серії)
66748,/UA-000000000-000035036,67677,/БЕРЛІН-ХЕМІ АГ (виробник, що виконує виробництво препарату "in bulk", контроль серії; виробник, що виконує кінцеве пакування, контроль та випуск серії)
66743,/UA-000000000-000035029,67672,/Стерил-Джен Лайф Сайєнсиз (П) Лтд
66741,/UA-000000000-000035016,67670,/ПАТ "Київмедпрепарат"
66738,/UA-000000000-000035003,67666,/Алпекс Фарма СА (повний цикл виробництва)
66737,/UA-000000000-000001671,67665,/ПАТ "Монфарм"
66735,/UA-000000000-000036711,67663,/Делфарм Познань С.А.
66734,/UA-000000000-000036711,67662,/Делфарм Познань С.А.
66732,/UA-000000000-000035004,67660,/Алпекс Фарма СА (повний цикл виробництва)
66731,/UA-000000000-000035004,67659,/Алпекс Фарма СА (повний цикл виробництва)
66730,/UA-000000000-000015106,,/ПАТ "Галичфарм"
66726,/UA-000000000-000036749,67656,/Асіно Естонія ОУ (первинна та вторинна упаковка, дозвіл на випуск серії)
66724,/UA-000000000-000036712,67653,/Делфарм Познань С.А.
66723,/UA-000000000-000036712,67652,/Делфарм Познань С.А.
66721,/UA-000000000-000036745,67650,/Асіно Естонія ОУ (первинна та вторинна упаковка, дозвіл на випуск серії)
66716,/UA-000000000-000036710,67644,/Делфарм Познань С.А.
66715,/UA-000000000-000036710,67643,/Делфарм Познань С.А.
66707,/UA-000000000-000015001,,/Товариство з обмеженою відповідальністю "ФАРМХІМ"
66697,/UA-000000000-000036735,67629,/БЕРЛІН-ХЕМІ АГ (виробництво "in bulk", контроль серій; пакування, контроль та випуск серій)
66690,/UA-000000000-000036732,67622,/Актавіс Лтд.
66689,/UA-000000000-000036732,67621,/Актавіс Лтд.
66684,/UA-000000000-000036728,67616,/Актавіс Лтд.
66683,/UA-000000000-000036728,67615,/Актавіс Лтд.
66677,/UA-000000000-000036725,67609,/КРКА, д.д., Ново место (контроль серії та випуск серії) / КРКА, д.д., Ново место (вторинне пакування)
66671,/UA-000000000-000036722,67603,/КРКА, д.д., Ново место (контроль серії та випуск серії) / КРКА, д.д., Ново место (вторинне пакування)
66668,/UA-000000000-000036719,67599,/КРКА, д.д., Ново место (контроль серії та випуск серії) / КРКА, д.д., Ново место (вторинне пакування)
66657,/UA-000000000-000036709,67589,/Актавіс Італія С.п.А.
66656,/UA-000000000-000036709,67588,/Актавіс Італія С.п.А.
66655,/UA-000000000-000036709,67587,/Актавіс Італія С.п.А.
66654,/UA-000000000-000036709,67586,/Актавіс Італія С.п.А.
66653,/UA-000000000-000036709,67585,/Актавіс Італія С.п.А.
66646,/UA-000000000-000014422,,/Товариство з обмеженою відповідальністю "ФАРМХІМ"
66644,/UA-000000000-000014575,,/Приватне акціонерне товариство "Лінде Газ Україна"
66636,/UA-000000000-000036698,67571,/ПРАТ "ФІТОФАРМ" (відповідальний за виробництво, первинне/вторинне пакування, контроль якості та випуск серії)
66635,/UA-000000000-000036698,67570,/ПРАТ "ФІТОФАРМ" (відповідальний за виробництво, первинне/вторинне пакування, контроль якості та випуск серії)
66628,/UA-000000000-000035000,67562,/Фарма Інтернешенал Компані
66624,/UA-000000000-000036691,67558,/ТОВ "КУСУМ ФАРМ"
66623,/UA-000000000-000036691,67557,/ТОВ "КУСУМ ФАРМ"
66620,/UA-000000000-000036685,67554,/Делфарм Меппел Б.В. (первинне і вторинне пакування, контроль якості, випуск серії)
66617,/UA-000000000-000036688,67551,/АТ "Фармак"
66616,/UA-000000000-000036688,67550,/АТ "Фармак"
66611,/UA-000000000-000036683,67544,/Зігфрід Барбера, С.Л. (Виробництво, контроль якості, первинне пакування, вторинне пакування)
66610,/UA-000000000-000036683,67543,/Зігфрід Барбера, С.Л. (Виробництво, контроль якості, первинне пакування, вторинне пакування)
66602,/UA-000000000-000036680,67536,/Зігфрід Барбера, С.Л. (Виробництво, контроль якості, первинне пакування, вторинне пакування)
66601,/UA-000000000-000036680,67535,/Зігфрід Барбера, С.Л. (Виробництво, контроль якості, первинне пакування, вторинне пакування)
66598,/UA-000000000-000034992,67532,/АТ "Гріндекс"
66594,/UA-000000000-000036670,67528,/Товариство з додатковою відповідальністю "ІНТЕРХІМ"
66591,/UA-000000000-000036671,67525,/Евертоджен Лайф Саєнсиз Лімітед
66588,/UA-000000000-000036665,67522,/Евертоджен Лайф Саєнсиз Лімітед
66586,/UA-000000000-000034984,67520,/Гедеон Ріхтер Румунія А.Т.
66582,/UA-000000000-000036659,67515,/ТОВ "ДКП "Фармацевтична фабрика"
66576,/UA-000000000-000034967,67507,/Евертоджен Лайф Саєнсиз Лімітед
66575,/UA-000000000-000034967,67506,/Евертоджен Лайф Саєнсиз Лімітед
66574,/UA-000000000-000034967,67505,/Евертоджен Лайф Саєнсиз Лімітед
66573,/UA-000000000-000034967,67504,/Евертоджен Лайф Саєнсиз Лімітед
66572,/UA-000000000-000034967,67503,/Евертоджен Лайф Саєнсиз Лімітед
66571,/UA-000000000-000034967,67502,/Евертоджен Лайф Саєнсиз Лімітед
66567,/UA-000000000-000036654,67498,/Біологіше Хайльміттель Хеель ГмбХ
66566,/UA-000000000-000036654,67497,/Біологіше Хайльміттель Хеель ГмбХ
66565,/UA-000000000-000036654,67496,/Біологіше Хайльміттель Хеель ГмбХ
66562,/UA-000000000-000036653,67493,/Евертоджен Лайф Саєнсиз Лімітед
66561,/UA-000000000-000036653,67492,/Евертоджен Лайф Саєнсиз Лімітед
66554,/UA-000000000-000036649,67483,/Евертоджен Лайф Саєнсиз Лімітед
66553,/UA-000000000-000036649,67482,/Евертоджен Лайф Саєнсиз Лімітед
66542,/UA-000000000-000034952,67469,/Евертоджен Лайф Саєнсиз Лімітед
66541,/UA-000000000-000034952,67468,/Евертоджен Лайф Саєнсиз Лімітед
66540,/UA-000000000-000034952,67467,/Евертоджен Лайф Саєнсиз Лімітед
66539,/UA-000000000-000034952,67466,/Евертоджен Лайф Саєнсиз Лімітед
66538,/UA-000000000-000034952,67465,/Евертоджен Лайф Саєнсиз Лімітед
66533,/UA-000000000-000036645,67462,/ПРАТ "ХІМФАРМЗАВОД "ЧЕРВОНА ЗІРКА"
66532,/UA-000000000-000036645,67461,/ПРАТ "ХІМФАРМЗАВОД "ЧЕРВОНА ЗІРКА"
66524,/UA-000000000-000034937,67452,/ДЕЛЬФАРМ ЛІЛЛЬ САС
66523,/UA-000000000-000014308,,/АЛІВУС ЛАЙФ САЙЕНСЕС ЛІМІТЕД
66519,/UA-000000000-000036638,67449,/ПРАТ "ХІМФАРМЗАВОД "ЧЕРВОНА ЗІРКА"
66518,/UA-000000000-000036638,67448,/ПРАТ "ХІМФАРМЗАВОД "ЧЕРВОНА ЗІРКА"
66508,/UA-000000000-000036631,67438,/ПРАТ "ХІМФАРМЗАВОД "ЧЕРВОНА ЗІРКА"
