no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"11","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.739","2024-09-19T17:19:07.743","200000027073","3","1","Ветеринарний лікарський засіб, що відпускається за ветеринарним рецептом, що є наркотичним засобом для введення виключно ветеринарами","Veterinary medicinal product subject to veterinary prescription, narcotic use and administration exclusively by veterinarians","ua_20_11","false",null,null,null
"12","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.745","2024-09-19T17:19:07.749","200000027074","3","1","Ветеринарний лікарський засіб, що відпускається за ветеринарним рецептом, що є психотропним засобом","Veterinary medicinal product subject to veterinary prescription, psychotropic","ua_20_12","false",null,null,"Ветеринарні ЛЗ, які містять психотропні препарати, включаючи ті, що охоплені Єдиною конвенцією ООН про психотропні речовини 1971 року, Конвенцією ООН проти незаконного обігу наркотичних засобів і психотропних речовин 1988 року."
"13","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.753","2024-09-19T17:19:07.757","200000027075","3","1","Ветеринарний лікарський засіб, що відпускається за ветеринарним рецептом, що є психотропним засобом для застосування під ветеринарним або спеціальним наглядом","Veterinary medicinal product subject to veterinary prescription, psychotropic for use under veterinary or special supervision","ua_20_13","false",null,null,null
"14","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.759","2024-09-19T17:19:07.763","200000027076","3","1","Ветеринарний лікарський засіб, що відпускається за ветеринарним рецептом, що є психотропним засобом для введення виключно ветеринарами","Veterinary medicinal product subject to veterinary prescription, psychotropic use and administration exclusively by veterinarians","ua_20_14","false",null,null,null
"15","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.766","2024-09-19T17:19:07.771","200000027077","3","1","Ветеринарний лікарський засіб, що відпускається ветеринарному рецепту з обмеженням кількості","Veterinary medicinal product subject to restricted veterinary prescription","ua_20_15","false",null,null,null
"16","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.773","2024-09-19T17:19:07.777","200000027078","3","1","Ветеринарний лікарський засіб, що відпускається за ветеринарним рецептом з обмеженням кількості для застосування під ветеринарним або спеціальним наглядом","Veterinary medicinal product subject to restricted veterinary prescription for use under veterinary or special supervision","ua_20_16","false",null,null,null
"17","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.780","2024-09-19T17:19:07.784","200000027082","5","1","Ветеринарний лікарський засіб, що відпускається за непоновлюваним ветеринарним рецептом","Veterinary medicinal product subject to not renewable veterinary prescription","ua_20_17","false",null,null,null
"18","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.787","2024-09-19T17:19:07.791","200000027083","3","1","Ветеринарний лікарський засіб, що відпускається за поновлюваним ветеринарним рецептом
","Veterinary medicinal product subject to renewable veterinary prescription","ua_20_18","false",null,null,null
"19","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.794","2024-09-19T17:19:07.797","200000027084","3","1","Ветеринарний лікарський засіб, що відпускається за ветеринарним рецептом, підлягає одноразовому або багаторазовому відпуску","Veterinary medicinal product subject to veterinary prescription and to single or multiple dispensing","ua_20_19","false",null,null,null
"20","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.800","2024-09-19T17:19:07.805","200000027079","3","1","Ветеринарний лікарський засіб, що відпускається за ветеринарним рецептим з обмеженням кількості, застосуванню та введенню виключно ветеринарами","Veterinary medicinal product subject to restricted veterinary prescription, use and administration exclusively by veterinarians","ua_20_20","false",null,null,null
"21","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.808","2024-09-19T17:19:07.811","200000027080","3","1","Ветеринарний лікарський засіб, що відпускається за ветеринарним рецептим з обмеженням кількості, застосуванню та введенню виключно офіційними ветеринарними службами","Veterinary medicinal product subject to restricted veterinary prescription, use and administration exclusively by official veterinary services","ua_20_21","false",null,null,null
"22","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.814","2024-09-19T17:19:07.819","200000027081","3","1","Ветеринарний лікарський засіб, що відпускається за поновлюваним або непоновлюваним ветеринарним рецептом","Veterinary medicinal product subject to renewable or not renewable veterinary prescription","ua_20_22","false",null,null,null
"23","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.821","2024-09-19T17:19:07.825","200000027085","3","1","Ветеринарний лікарський засіб, що підлягає одноразовому відпуску","Veterinary medicinal product subject to single dispensing","ua_20_23","false",null,null,null
"24","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.828","2024-09-19T17:19:07.832","200000027086","3","1","Ветеринарний лікарський засіб, що підлягає багаторазовому відпуску","Veterinary medicinal product subject to multiple dispensing","ua_20_24","false",null,null,null
"25","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.836","2024-09-19T17:19:07.839","200000002239","5","1","Лікарський засіб, що відпускається за рецептом лікаря, за винятком декількох розмірів упаковки","Medicinal product subject to medical prescription exempt for some pack sizes","ua_20_25","false",null,null,null
"26","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.842","2024-09-19T17:19:07.846","100000072076","14","1","Лікарський засіб, що відпускається без рецепта лікаря","Medicinal product not subject to medical prescription","ua_20_26","false","ЛЗ, що відпускається без рецепта лікаря","MP not subject to prescription.","Стаття 70 Директиви 2001/83/ЄС; Стаття 67 Директива 2001/82/ЄС."
"27","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.849","2024-09-19T17:19:07.853","100000072077","14","1","Лікарський засіб, що відпускається за рецептом лікаря, для поновлюваного або непоновлюваного постачання","Medicinal product on medical prescription for renewable or non-renewable delivery","ua_20_27","false","ЛЗ, що відпускається за рецептом лікаря, для поновлюваного або непоновлюваного постачання","MP on prescription for renewable or non-renewable delivery","Стаття 70 Директиви 2001/83/ЄС; Стаття 67 Директива 2001/82/ЄС."
"28","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.856","2024-09-19T17:19:07.860","100000072078","13","1","Лікарський засіб, що відпускається за рецептом лікаря та підлягає предметно-кількісному обліку","Medicinal product subject to restricted medical prescription","ua_20_28","false","ЛЗ, що відпускається за рецептом лікаря та підлягає предметно-кількісному обліку","MP on restricted prescription","Стаття 70 Директиви 2001/83/ЄС; Стаття 67 Директива 2001/82/ЄС."
"29","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.863","2024-09-19T17:19:07.866","100000072079","11","1","Лікарський засіб, що відпускається за рецептом лікаря, для непоновлюваного постачання","Medicinal product on medical prescription for non-renewable delivery","ua_20_29","false","ЛЗ, що відпускається за рецептом лікаря, для непоновлюваного постачання","MP on medical prescription for non-renewable delivery","Стаття 70 Директиви 2001/83/ЄС; Стаття 67 Директива 2001/82/ЄС."
"30","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.870","2024-09-19T17:19:07.874","100000072084","13","1","Лікарський засіб, що відпускається за рецептом лікаря","Medicinal product subject to medical prescription","ua_20_30","false","ЛЗ, що відпускається за рецептом лікаря","MP subject to prescription","Стаття 70 Директиви 2001/83/ЄС; Стаття 67 Директива 2001/82/ЄС."
"31","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.877","2024-09-19T17:19:07.880","100000072085","17","1","Лікарський засіб, що відпускається за спеціальним рецептом лікаря","Medicinal product subject to special medical prescription","ua_20_31","false","ЛЗ, що відпускається за спеціальним рецептом лікаря","MP subject to special prescription","Стаття 70 Директиви 2001/83/ЄС; Стаття 67 Директива 2001/82/ЄС."
"32","1.0","LegalStatusForTheSupply","2024-09-19T17:19:07.884","2024-09-19T17:19:07.888","100000072086","9","1","Лікарський засіб, що відпускається за рецептом лікаря, для поновлюваного постачання","Medicinal product on medical prescription for renewable delivery","ua_20_32","false","ЛЗ, що відпускається за рецептом лікаря, для поновлюваного постачання","MP on medical prescription for renewable delivery","Стаття 70 Директиви 2001/83/ЄС; Стаття 67 Директива 2001/82/ЄС."
"33","1.0","LegalStatusForTheSupply","2025-03-28T13:23:03.479","2025-03-28T13:23:03.479",null,"1","1","*за рецептом (застосовується тільки у спеціальних медичних закладах в апаратурі для плазмоцитоферезу)",null,"ua_20_33","true",null,null,null
"34","1.0","LegalStatusForTheSupply","2025-03-28T13:23:03.479","2025-03-28T13:23:03.479",null,"1","1","*в умовах стаціонару",null,"ua_20_34","true",null,null,null
"35","1.0","LegalStatusForTheSupply","2025-03-28T13:23:03.479","2025-03-28T13:23:03.479",null,"1","1","*за рецептом (тільки для спеціалізованих медичних закладів)",null,"ua_20_35","true",null,null,null
"36","1.0","LegalStatusForTheSupply","2025-03-28T13:23:03.479","2025-03-28T13:23:03.479",null,"1","1","*за рецептом (тільки для застосування в стаціонарі спеціалістами з онкології)",null,"ua_20_36","true",null,null,null
"37","1.0","LegalStatusForTheSupply","2025-03-28T13:23:03.479","2025-03-28T13:23:03.479",null,"1","1","*за рецептом (тільки в спеціалізованих медичних закладах, що мають дозвіл на роботу з радіофармацевтичними препаратами)",null,"ua_20_37","true",null,null,null
"38","1.0","LegalStatusForTheSupply","2025-03-28T13:23:03.479","2025-03-28T13:23:03.479",null,"1","1","*за рецептом (тільки в умовах стаціонару)",null,"ua_20_38","true",null,null,null
