492364,100000085825,Вода,/45152,/70782,/70783,/70784,/70785,/70786,/70787,/70788,/70789,/70790,/70791,/70792,/70793,/70794,/UA-000000000-000009395
492347,100000085825,Вода,/45192,/70768,/70769,/70770,/70771,/70772,/70773,/70774,/70775,/70776,/70777,/70778,/70779,/70780,/UA-000000000-000009405
492335,,*спори полірезистентного штаму bacillus clausii,/49052,/70749,/70750,/70751,/UA-000000000-000011193
492174,,*квасолі стулки плодів (phaseoli valvae fructum),/49884,/UA-000000000-000011563
492164,100000076392,ПЛІД КМИНУ,/49953,/UA-000000000-000011609
492162,100000080119,ОЛІЯ ГВОЗДИКИ,/49365,/UA-000000000-000011322
492161,300000010560,Евкаліптова олія Євр. Фарм.,/49365,/UA-000000000-000011322
492160,100000092241,ОЛІЯ М'ЯТИ ПЕРЦЕВОЇ,/49365,/UA-000000000-000011322
492159,100000090737,Камфора,/49365,/UA-000000000-000011322
492158,100000091364,МЕНТОЛ,/49365,/UA-000000000-000011322
492157,,*олії коричної,/49365,/UA-000000000-000011322
492093,,*трави меліси,/49846,/70643,/70644,/UA-000000000-000011543
492092,,*трави пустирника,/49846,/70643,/70644,/UA-000000000-000011543
492091,,*плодів глод,/49846,/70643,/70644,/UA-000000000-000011543
492090,,*кореневища з коренями валеріани,/49846,/70643,/70644,/UA-000000000-000011543
492070,,*суміш спор полірезистентного штаму bacillus clausii,/49050,/70631,/UA-000000000-000011192
492068,100000085825,Вода,/70627,/70628,/70629,/45188,/UA-000000000-000009404
492055,100000078762,Тальк,/49046,/70622,/UA-000000000-000011189
492054,100000092193,Нікотинамід,/49046,/70622,/UA-000000000-000011189
492053,100000170297,ВУГІЛЛЯ, АКТИВОВАНЕ PH. EUR.,/49046,/70622,/UA-000000000-000011189
492052,100000089833,Симетикон,/49046,/70622,/UA-000000000-000011189
492051,100000079740,Папаїн,/49046,/70622,/UA-000000000-000011189
492050,,*діастаза фунгальна,/49046,/70622,/UA-000000000-000011189
492047,100000085825,Вода,/70617,/70618,/70619,/45148,/UA-000000000-000009394
491979,100000092668,Естріол,/48070,/70606,/70607,/UA-000000000-000010798
491972,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/49734,/UA-000000000-000011483
491971,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/69072,/UA-000000000-000011483
491970,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/69071,/UA-000000000-000011483
491969,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/69073,/UA-000000000-000011483
491965,100000085825,Вода,/41089,/UA-000000000-000007371
491945,100000085825,Вода,/45177,/70589,/70590,/70591,/UA-000000000-000009402
491931,100000089739,Дифтерійний анатоксин,/29423,/UA-000000000-000001221
491928,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/49724,/UA-000000000-000011479
491927,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/49723,/UA-000000000-000011479
491926,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/49725,/UA-000000000-000011479
491925,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/49722,/UA-000000000-000011479
491901,100000084931,Сертаконазолу нітрат,/49314,/UA-000000000-000011303
491897,100000085825,Вода,/41088,/UA-000000000-000007370
491883,100000085825,Вода,/45143,/70571,/70572,/70573,/UA-000000000-000009392
491882,,*деревію трава (millefolii herba),/70570,/UA-000000000-000010994
491881,,*деревію трава (millefolii herba),/48508,/UA-000000000-000010994
491880,,*деревію трава (millefolii herba),/48507,/UA-000000000-000010994
491874,100000085825,Вода,/41086,/UA-000000000-000007369
491873,100000085825,Вода,/41085,/UA-000000000-000007369
491872,100000085825,Вода,/41084,/UA-000000000-000007369
491871,100000085825,Вода,/41083,/UA-000000000-000007369
491870,100000085825,Вода,/41082,/UA-000000000-000007369
491869,100000085825,Вода,/41081,/UA-000000000-000007369
491868,100000085825,Вода,/41087,/UA-000000000-000007369
491859,,*м’яти перцевої листя,/50463,/UA-000000000-000011861
491834,100000085825,Вода,/45142,/UA-000000000-000009391
491829,100000085825,Вода,/45141,/UA-000000000-000009390
491828,100000085825,Вода,/45176,/UA-000000000-000009401
491826,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/49683,/UA-000000000-000011474
491825,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/49682,/UA-000000000-000011474
491824,100000134471,КАЛЕНДУЛИ НАСТОЙКА,/49684,/UA-000000000-000011474
491820,100000085825,Вода,/45175,/UA-000000000-000009400
491817,100000085825,Вода,/45140,/UA-000000000-000009389
491799,100000085825,Вода,/70437,/UA-000000000-000009388
491798,100000085825,Вода,/70432,/UA-000000000-000009388
491797,100000085825,Вода,/70436,/UA-000000000-000009388
491796,100000085825,Вода,/45133,/UA-000000000-000009388
491795,100000085825,Вода,/70435,/UA-000000000-000009388
491794,100000085825,Вода,/70434,/UA-000000000-000009388
491793,100000085825,Вода,/70433,/UA-000000000-000009388
491760,100000085825,Вода,/70387,/UA-000000000-000009397
491759,100000085825,Вода,/70386,/UA-000000000-000009397
491758,100000085825,Вода,/70385,/UA-000000000-000009397
491757,100000085825,Вода,/70384,/UA-000000000-000009397
491756,100000085825,Вода,/45168,/UA-000000000-000009397
491728,100000085825,Вода,/70383,/UA-000000000-000009387
491727,100000085825,Вода,/70382,/UA-000000000-000009387
491726,100000085825,Вода,/70381,/UA-000000000-000009387
491725,100000085825,Вода,/70380,/UA-000000000-000009387
491724,100000085825,Вода,/45128,/UA-000000000-000009387
491717,100000085825,Вода,/41079,/UA-000000000-000007368
491716,100000085825,Вода,/41080,/UA-000000000-000007368
491715,100000085825,Вода,/41078,/UA-000000000-000007368
491714,100000085825,Вода,/41077,/UA-000000000-000007368
491713,100000085825,Вода,/41076,/UA-000000000-000007368
491712,100000085825,Вода,/41074,/UA-000000000-000007368
491711,100000085825,Вода,/41075,/UA-000000000-000007368
491710,,*грициків трава (herba bursae pastoris),/48342,/70516,/UA-000000000-000010904
491709,,*грициків трава (herba bursae pastoris),/48341,/UA-000000000-000010904
491689,,*золототисячника трава,/70512,/UA-000000000-000011329
491688,,*золототисячника трава,/49373,/UA-000000000-000011329
491687,,*золототисячника трава,/49372,/UA-000000000-000011329
491670,100000092388,Триметоприм,/28752,/UA-000000000-000000891
491669,100000092618,Сульфаметоксазол,/28752,/UA-000000000-000000891
491666,100000085825,Вода,/70274,/UA-000000000-000009217
491665,100000085825,Вода,/70278,/UA-000000000-000009217
491664,100000085825,Вода,/70273,/UA-000000000-000009217
491663,100000085825,Вода,/70272,/UA-000000000-000009217
491662,100000085825,Вода,/70269,/UA-000000000-000009217
491661,100000085825,Вода,/70271,/UA-000000000-000009217
491660,100000085825,Вода,/70270,/UA-000000000-000009217
491659,100000085825,Вода,/70268,/UA-000000000-000009217
491658,100000085825,Вода,/70267,/UA-000000000-000009217
491657,100000085825,Вода,/44774,/UA-000000000-000009217
491656,100000085825,Вода,/70281,/UA-000000000-000009217
491655,100000085825,Вода,/70280,/UA-000000000-000009217
491654,100000085825,Вода,/70279,/UA-000000000-000009217
491653,100000085825,Вода,/70277,/UA-000000000-000009217
491652,100000085825,Вода,/70276,/UA-000000000-000009217
491651,100000085825,Вода,/70275,/UA-000000000-000009217
491626,100000085825,Вода,/70211,/UA-000000000-000009218
491625,100000085825,Вода,/70210,/UA-000000000-000009218
491624,100000085825,Вода,/70209,/UA-000000000-000009218
491623,100000085825,Вода,/70208,/UA-000000000-000009218
491622,100000085825,Вода,/70207,/UA-000000000-000009218
491621,100000085825,Вода,/70206,/UA-000000000-000009218
491620,100000085825,Вода,/70154,/UA-000000000-000009218
491619,100000085825,Вода,/70153,/UA-000000000-000009218
491618,100000085825,Вода,/70152,/UA-000000000-000009218
491617,100000085825,Вода,/70151,/UA-000000000-000009218
491616,100000085825,Вода,/70149,/UA-000000000-000009218
491615,100000085825,Вода,/70148,/UA-000000000-000009218
491614,100000085825,Вода,/70147,/UA-000000000-000009218
491613,100000085825,Вода,/70150,/UA-000000000-000009218
491612,100000085825,Вода,/70146,/UA-000000000-000009218
491611,100000085825,Вода,/44790,/UA-000000000-000009218
491587,100000092420,Пертехнетат (99mtc) натрій,/53662,/70481,/70482,/70483,/UA-000000000-000015501
491491,,*карбонільні сполуки,/48976,/UA-000000000-000011167
491479,,*метоксан,/48010,/70426,/70427,/70428,/70429,/UA-000000000-000010763
491428,100000085825,Вода,/41073,/UA-000000000-000007367
491423,100000085825,Вода,/41065,/UA-000000000-000007364
491337,,*м'яти перцевої листя,/53442,/UA-000000000-000013301
491336,100000090863,HYPERICI HERBA,/53442,/UA-000000000-000013301
491335,,*нагідок квітки,/53442,/UA-000000000-000013301
491334,,*деревію трава (millefolii herba),/53442,/UA-000000000-000013301
491333,,*квіти ромашки,/53442,/UA-000000000-000013301
491332,,*м'яти перцевої листя,/53443,/53444,/UA-000000000-000013301
491331,100000090863,HYPERICI HERBA,/53443,/53444,/UA-000000000-000013301
491330,,*нагідок квітки,/53443,/53444,/UA-000000000-000013301
491329,,*деревію трава (millefolii herba),/53443,/53444,/UA-000000000-000013301
491328,,*квіти ромашки,/53443,/53444,/UA-000000000-000013301
491326,100000085825,Вода,/45873,/UA-000000000-000009788
491322,100000085825,Вода,/41059,/UA-000000000-000007363
491321,100000085825,Вода,/41064,/UA-000000000-000007363
491320,100000085825,Вода,/41063,/UA-000000000-000007363
491319,100000085825,Вода,/41062,/UA-000000000-000007363
491318,100000085825,Вода,/41061,/UA-000000000-000007363
491317,100000085825,Вода,/41060,/UA-000000000-000007363
491304,100000085825,Вода,/45872,/UA-000000000-000009787
491303,100000085825,Вода,/45871,/UA-000000000-000009787
491281,,*трава чебрецю звичайного (thymi serpylli herba),/70261,/70262,/70263,/53736,/UA-000000000-000016084
491280,100000090863,HYPERICI HERBA,/70261,/70262,/70263,/53736,/UA-000000000-000016084
491279,,*дуба кора,/70261,/70262,/70263,/53736,/UA-000000000-000016084
491278,,*деревію трава (millefolii herba),/70261,/70262,/70263,/53736,/UA-000000000-000016084
491277,100000091186,,/70261,/70262,/70263,/53736,/UA-000000000-000016084
491276,,*глоду плоди (crataegi fructus),/70261,/70262,/70263,/53736,/UA-000000000-000016084
491275,,*ромашки квітки,/70261,/70262,/70263,/53736,/UA-000000000-000016084
491274,100000078985,Етанол,/70261,/70262,/70263,/53736,/UA-000000000-000016084
491263,100000085825,Вода,/45868,/UA-000000000-000009786
491262,100000085825,Вода,/45870,/UA-000000000-000009786
491261,100000085825,Вода,/45869,/UA-000000000-000009786
491222,,*дуба кора,/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803
491221,,*полин гіркий,/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803
491220,,*бобівника трилистого листя,/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803
491219,,*деревію трава,/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803
491218,,*кореневища з коренями левзеї сафлороподібної (великоголовника),/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803
491217,,*кропу пахучого плоди (fructus anethi graveolentis),/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803
491216,,*квітки липи,/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803
491215,100000158138,М'ЯТИ ЛИСТЯ,/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803
491214,,*лепехи кореневища,/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803
491048,100000078985,Етанол,/70204,/UA-000000000-000007123
491047,100000078985,Етанол,/70203,/UA-000000000-000007123
491046,100000078985,Етанол,/70205,/UA-000000000-000007123
491043,100000085825,Вода,/45234,/UA-000000000-000009412
491042,100000085825,Вода,/45233,/UA-000000000-000009412
491041,100000085825,Вода,/45229,/UA-000000000-000009412
491040,100000085825,Вода,/45232,/UA-000000000-000009412
491039,100000085825,Вода,/45230,/UA-000000000-000009412
491038,100000085825,Вода,/45231,/UA-000000000-000009412
491037,100000085825,Вода,/45228,/UA-000000000-000009412
491036,100000085825,Вода,/45227,/UA-000000000-000009412
491014,100000174466,ЕТАНОЛ 35 % V/V,/52088,/52086,/70192,/70193,/UA-000000000-000012630
491001,100000078985,Етанол,/70183,/UA-000000000-000007122
491000,100000078985,Етанол,/70184,/UA-000000000-000007122
490999,100000078985,Етанол,/70185,/UA-000000000-000007122
490978,,*квітки нагідок,/51977,/UA-000000000-000012599
490977,,*деревію трава (millefolii herba),/51978,/UA-000000000-000012599
490976,,*квітки нагідок,/51978,/UA-000000000-000012599
490975,,*квітки ромашки (chamomillae flores),/51978,/UA-000000000-000012599
490974,,*деревію трава (millefolii herba),/51977,/UA-000000000-000012599
490973,,*квітки ромашки (chamomillae flores),/51977,/UA-000000000-000012599
490934,100000085825,Вода,/45212,/UA-000000000-000009409
490933,100000085825,Вода,/45215,/UA-000000000-000009409
490932,100000085825,Вода,/45218,/UA-000000000-000009409
490931,100000085825,Вода,/45217,/UA-000000000-000009409
490930,100000085825,Вода,/45214,/UA-000000000-000009409
490929,100000085825,Вода,/45216,/UA-000000000-000009409
490928,100000085825,Вода,/45213,/UA-000000000-000009409
490927,100000085825,Вода,/45219,/UA-000000000-000009409
490901,,*квітів ромашки екстракт рідкий (chamomilla flores extractum liquidum) (екстрагент 50 % (об/об) етанол) (1:1),/51790,/70132,/UA-000000000-000012507
490900,,*квітів ромашки екстракт рідкий (chamomilla flores extractum liquidum) (екстрагент 50 % (об/об) етанол) (1:1),/51792,/UA-000000000-000012507
490896,100000091035,Ціанокобаламін,/70126,/70127,/70128,/UA-000000000-000006723
490895,100000089922,Піридоксину гідрохлорид,/70126,/70127,/70128,/UA-000000000-000006723
490894,100000078834,Аденозин,/70126,/70127,/70128,/UA-000000000-000006723
490893,100000076766,ЕКСТРАКТ ПЕЧІНКИ,/70126,/70127,/70128,/UA-000000000-000006723
490892,100000084876,Карнітину гідрохлорид,/70126,/70127,/70128,/UA-000000000-000006723
490891,100000084895,Карнітину оротат,/70126,/70127,/70128,/UA-000000000-000006723
490857,100000085825,Вода,/70113,/UA-000000000-000009411
490856,100000078985,Етанол,/70113,/UA-000000000-000009411
490854,,*шипшини олія,/53431,/UA-000000000-000013296
490853,,*шипшини олія,/53430,/UA-000000000-000013296
490852,,*шипшини олія,/53429,/UA-000000000-000013296
490851,,*шипшини олія,/53428,/UA-000000000-000013296
490835,,*чебрецю трава (thymi serpylli herba),/68612,/UA-000000000-000013287
490834,,*чебрецю трава (thymi serpylli herba),/68611,/UA-000000000-000013287
490833,,*чебрецю трава (thymi serpylli herba),/53406,/UA-000000000-000013287
490832,,*чебрецю трава (thymi serpylli herba),/53404,/UA-000000000-000013287
490820,,*цмину піщаного квітки,/53400,/UA-000000000-000013284
490819,,*цмину піщаного квітки,/68773,/UA-000000000-000013284
490818,,*цмину піщаного квітки,/68772,/UA-000000000-000013284
490805,100000078762,Тальк,/53325,/70086,/UA-000000000-000013264
490804,,*кремнію діоксид колоїдний зневоднений,/53325,/70086,/UA-000000000-000013264
490803,100000134658,АРТИШОКУ ЛИСТЯ СУХИЙ ЕКСТРАКТ,/53325,/70086,/UA-000000000-000013264
490802,100000085825,Вода,/53325,/70086,/UA-000000000-000013264
490767,100000085825,Вода,/39561,/UA-000000000-000006627
490726,,*барвінку трава (vincae minoris herba),/51742,/UA-000000000-000012480
490725,,*омели білої пагони та листя,/70077,/51741,/UA-000000000-000012480
490724,100000128675,Trifolium,/51742,/UA-000000000-000012480
490723,,*глоду плоди (crataegi fructus),/51742,/UA-000000000-000012480
490722,,*каштана кінського насіння (hippocastani semen),/51742,/UA-000000000-000012480
490721,,*софори японської плоди,/51742,/UA-000000000-000012480
490720,,*хвоща польового трави (equiseti arvensis herba),/51742,/UA-000000000-000012480
490719,,*омели білої пагони та листя,/51742,/UA-000000000-000012480
490718,,*барвінку трава (vincae minoris herba),/70077,/51741,/UA-000000000-000012480
490717,100000128675,Trifolium,/70077,/51741,/UA-000000000-000012480
490716,,*глоду плоди (crataegi fructus),/70077,/51741,/UA-000000000-000012480
490715,,*каштана кінського насіння (hippocastani semen),/70077,/51741,/UA-000000000-000012480
490714,,*софори японської плоди,/70077,/51741,/UA-000000000-000012480
490713,,*хвоща польового трави (equiseti arvensis herba),/70077,/51741,/UA-000000000-000012480
490712,100000078985,Етанол,/70077,/51741,/51742,/UA-000000000-000012480
490653,,*заліза оксид жовтий е 172,/44233,/UA-000000000-000008910
490652,100000092217,Титану діоксид,/44233,/UA-000000000-000008910
490638,,*барвінку трава (vincae minoris herba),/66972,/UA-000000000-000034324
490637,100000128675,Trifolium,/66972,/UA-000000000-000034324
490636,,*глоду плоди (crataegi fructus),/66972,/UA-000000000-000034324
490635,,*каштану кінського насіння,/66972,/UA-000000000-000034324
490634,,*софори японської плоди,/66972,/UA-000000000-000034324
490633,,*хвоща польового трави (equiseti arvensis herba),/66972,/UA-000000000-000034324
490632,,*омели білої пагони та листя,/66972,/UA-000000000-000034324
490631,,*барвінку трава (vincae minoris herba),/66970,/70046,/UA-000000000-000034324
490630,100000128675,Trifolium,/66970,/70046,/UA-000000000-000034324
490629,,*глоду плоди (crataegi fructus),/66970,/70046,/UA-000000000-000034324
490628,,*каштана кінського насіння (hippocastani semen),/66970,/70046,/UA-000000000-000034324
490627,,*софори японської плоди,/66970,/70046,/UA-000000000-000034324
490626,,*хвоща польового трави (equiseti arvensis herba),/66970,/70046,/UA-000000000-000034324
490625,,*омели білої пагони та листя,/66970,/70046,/UA-000000000-000034324
490611,100000085825,Вода,/39563,/UA-000000000-000006628
490599,,*чистотілу трава,/53069,/UA-000000000-000013143
490598,,*вівса посівного трава,/53069,/UA-000000000-000013143
490597,,*півонії відхиленої кореневища та корені,/53069,/UA-000000000-000013143
490596,,*чистотілу трава,/53070,/UA-000000000-000013143
490595,100000153097,РОЗТОРОПШІ ПЛЯМИСТОЇ ПЛОДИ,/53069,/UA-000000000-000013143
490594,,*вівса посівного трава,/53070,/UA-000000000-000013143
490593,,*софори японської плоди,/53069,/UA-000000000-000013143
490592,,*півонії відхиленої кореневища та корені,/53070,/UA-000000000-000013143
490591,,*омели білої пагони та листя,/53069,/UA-000000000-000013143
490590,100000153097,РОЗТОРОПШІ ПЛЯМИСТОЇ ПЛОДИ,/53070,/UA-000000000-000013143
490589,,*нагідок квітки,/53069,/UA-000000000-000013143
490588,,*софори японської плоди,/53070,/UA-000000000-000013143
490587,,*омели білої пагони та листя,/53070,/UA-000000000-000013143
490586,,*нагідок квітки,/53070,/UA-000000000-000013143
490585,100000164352,ЕТАНОЛ 40 % V/V,/53069,/53070,/UA-000000000-000013143
490543,100000079843,Калію дигідрофосфат,/43254,/UA-000000000-000008420
490542,100000091452,Динатрію фосфат додекагідрат,/43254,/UA-000000000-000008420
490541,100000079843,Калію дигідрофосфат,/43253,/UA-000000000-000008420
490540,100000092115,Натрію хлорид,/43254,/UA-000000000-000008420
490539,100000091452,Динатрію фосфат додекагідрат,/43253,/UA-000000000-000008420
490538,100000092115,Натрію хлорид,/43253,/UA-000000000-000008420
490537,,*патока сироп глюкозний,/43253,/UA-000000000-000008420
490536,,*патока сироп глюкозний,/43254,/UA-000000000-000008420
490535,100000079843,Калію дигідрофосфат,/43252,/UA-000000000-000008420
490534,100000091452,Динатрію фосфат додекагідрат,/43252,/UA-000000000-000008420
490533,100000092115,Натрію хлорид,/43252,/UA-000000000-000008420
490532,,*патока сироп глюкозний,/43252,/UA-000000000-000008420
490531,100000079843,Калію дигідрофосфат,/43251,/UA-000000000-000008420
490530,100000091452,Динатрію фосфат додекагідрат,/43251,/UA-000000000-000008420
490529,100000092115,Натрію хлорид,/43251,/UA-000000000-000008420
490528,,*патока сироп глюкозний,/43251,/UA-000000000-000008420
490527,100000139050,ЕТАНОЛ 30%,/53068,/UA-000000000-000013142
490514,100000139050,ЕТАНОЛ 30%,/53066,/70034,/UA-000000000-000013141
490492,100000076179,Ароматизатор "Лимон",/70028,/52946,/70029,/70030,/UA-000000000-000013073
490491,100000079299,Пропілпарагідроксибензоат,/70028,/52946,/70029,/70030,/UA-000000000-000013073
490490,100000134175,МЕТИЛПАРАГІДРОКСИБЕНЗОАТ ЄВР. ФАРМ.,/70028,/52946,/70029,/70030,/UA-000000000-000013073
490489,,*збору седативного екстракт сухий,/70028,/52946,/70029,/70030,/UA-000000000-000013073
490488,100000132955,ВОДА, ОЧИЩЕНА,/70028,/52946,/70029,/70030,/UA-000000000-000013073
490403,,*буркуну трава (meliloti herba),/70018,/51648,/70019,/UA-000000000-000012445
490402,100000079309,ЛИСТ ШАВЛІЇ (SALVIA OFFICINALIS),/70018,/51648,/70019,/UA-000000000-000012445
490401,,*чистотілу трава,/70018,/51648,/70019,/UA-000000000-000012445
490400,,*софори японської плоди,/70018,/51648,/70019,/UA-000000000-000012445
490399,,*ромашки квітки,/70018,/51648,/70019,/UA-000000000-000012445
490398,,*leonuri cardiacae herba (собачої кропиви трава),/70018,/51648,/70019,/UA-000000000-000012445
490397,100000115391,URTICAE RADIX,/70018,/51648,/70019,/UA-000000000-000012445
490396,,*берези бруньки,/70018,/51648,/70019,/UA-000000000-000012445
490395,,*аїру корені (calami radix),/70018,/51648,/70019,/UA-000000000-000012445
490394,100000133551,ЕТАНОЛ 70%,/70018,/51648,/70019,/UA-000000000-000012445
490380,100000093284,ЛІПІДОСТЕРИНОВИЙ ЕКСТРАКТ SERENOA REPENS,/51628,/70011,/70012,/UA-000000000-000012437
490360,100000091416,ENTEROCOCCUS FAECALIS,/51587,/UA-000000000-000012415
490359,100000078956,ESCHERICHIA COLI,/51587,/UA-000000000-000012415
490343,,*кульбаби лікарської коренів (taraxaci officinalis radix),/51562,/UA-000000000-000012400
490342,,*аїру кореневища,/51562,/UA-000000000-000012400
490341,,*перстачу прямостоячого кореневища (rhizomata tormentillae),/51562,/UA-000000000-000012400
490340,,*кора дуба,/51562,/UA-000000000-000012400
490339,,*трава полину гіркого,/51562,/UA-000000000-000012400
490338,100000090863,HYPERICI HERBA,/51562,/UA-000000000-000012400
490337,,*цмину піщаного квітки,/51562,/UA-000000000-000012400
490336,,*м'яти перцевої листя,/51562,/UA-000000000-000012400
490335,,*кукурудзи стовпчики з приймочками (zeae maydis styli cum stigmatis),/51562,/UA-000000000-000012400
490323,,*настойки рівних співвідношень трави півонії ухильної, кореневищ та коренів півонії ухильної (1:10) (paeoniae anomalae herba – paeoniae anomalae rhizomata et radices 1:1), (екстрагент – етанол 40 %),/51464,/51465,/UA-000000000-000012358
490259,100000081818,Цефепім,/69988,/UA-000000000-000037829
490258,100000083256,Сульбактам,/69988,/UA-000000000-000037829
490255,100000081818,Цефепім,/69986,/UA-000000000-000037827
490254,100000083256,Сульбактам,/69986,/UA-000000000-000037827
490251,100000076353,ЕТАНОЛ (96 ВІДСОТКІВ),/69983,/69984,/UA-000000000-000037825
490248,100000132955,ВОДА, ОЧИЩЕНА,/69983,/69984,/UA-000000000-000037825
490247,,*pilocarpus jaborandi spag. peka (= jaborandi) d3,/69983,/69984,/UA-000000000-000037825
490246,100000129877,CHAMAELIRIUM LUTEUM D3,/69983,/69984,/UA-000000000-000037825
490245,100000129786,ALETRIS FARINOSA D2,/69983,/69984,/UA-000000000-000037825
490244,100000138213,GRAPHITES D8,/69983,/69984,/UA-000000000-000037825
490243,,*sanguinaria canadensis spag. peka d6,/69983,/69984,/UA-000000000-000037825
490242,100000077096,LAMIUM ALBUM,/69983,/69984,/UA-000000000-000037825
490241,100000152041,PULSATILLA PRATENSIS SPAG. PEKA D4,/69983,/69984,/UA-000000000-000037825
490240,100000139112,LACHESIS MUTUS РОЗ. D6,/69983,/69984,/UA-000000000-000037825
490209,100000085667,L-ЛЕЙЦИН,/69976,/69977,/69978,/69979,/UA-000000000-000037823
490204,100000078231,ЦЕЛЮЛОЗА МІКРОКРИСТАЛІЧНА,/69976,/69977,/69978,/69979,/UA-000000000-000037823
490203,100000092143,Каберголін,/69976,/69977,/69978,/69979,/UA-000000000-000037823
490187,,*кремнію діоксид колоїдний зневоднений,/69968,/UA-000000000-000037821
490183,100000093064,OPADRY II БІЛИЙ,/69968,/UA-000000000-000037821
490182,100000078762,Тальк,/69968,/UA-000000000-000037821
490181,100000087131,Гіпромелоза,/69968,/UA-000000000-000037821
490180,100000078773,Кармелоза кальцію,/69968,/UA-000000000-000037821
490179,100000078231,ЦЕЛЮЛОЗА МІКРОКРИСТАЛІЧНА,/69968,/UA-000000000-000037821
490178,100000083204,Дексибупрофен,/69968,/UA-000000000-000037821
490167,,*кремнію діоксид колоїдний зневоднений,/69966,/UA-000000000-000037819
490163,100000093064,OPADRY II БІЛИЙ,/69966,/UA-000000000-000037819
490162,100000078762,Тальк,/69966,/UA-000000000-000037819
490161,100000087131,Гіпромелоза,/69966,/UA-000000000-000037819
490160,100000078773,Кармелоза кальцію,/69966,/UA-000000000-000037819
490159,100000078231,ЦЕЛЮЛОЗА МІКРОКРИСТАЛІЧНА,/69966,/UA-000000000-000037819
490158,100000083204,Дексибупрофен,/69966,/UA-000000000-000037819
490147,100000092541,Трометамол,/69962,/69963,/69964,/UA-000000000-000037817
