57,ua_5_57,1.0,Умова щодо постліцензійного заходу, яка внесена до Додатку II до торгової ліцензії,1,ApplicationSubmissionType
58,ua_5_58,1.0,Рекомендація, пов’язана з постліцензійним заходом,1,ApplicationSubmissionType
59,ua_5_59,1.0,Сукупний аналіз після запиту, пов’язаного з постліцензійним заходом,1,ApplicationSubmissionType
60,ua_5_60,1.0,Певне зобов’язання, пов’язане з постліцензійним заходом,1,ApplicationSubmissionType
61,ua_5_61,1.0,Подання протоколу постліцензійного дослідження безпеки (відповідно до статті 107n Директиви 2001/83/ЄC),1,ApplicationSubmissionType
62,ua_5_62,1.0,Подання післяавторизаційного звіту про дослідження з метою безпеки (згідно зі ст. 107o Директиви 2001/83/ЄК),1,ApplicationSubmissionType
63,ua_5_63,1.0,Подання звіту про постліцензійне дослідження безпеки (відповідно до статті 107q Директиви 2001/83/ЄC),1,ApplicationSubmissionType
64,ua_5_64,1.0,Направлення відповідно до статті 107i Директиви 2001/83/ЄС,1,ApplicationSubmissionType
65,ua_5_65,1.0,Направлення відповідно до статті 16c (1c) Директиви 2001/83/ЄC,1,ApplicationSubmissionType
66,ua_5_66,1.0,Направлення відповідно до статті 29(4) Директиви 2001/83/ЄC,1,ApplicationSubmissionType
67,ua_5_67,1.0,Направлення відповідно до статті 29(1) Директиви 2001/83/ЄC,1,ApplicationSubmissionType
68,ua_5_68,1.0,Направлення відповідно до статті 29 Педіатричного регламенту (ЄС) 1901/2006,1,ApplicationSubmissionType
69,ua_5_69,1.0,Направлення відповідно до статті 30 Директиви 2001/83/ЄС,1,ApplicationSubmissionType
70,ua_5_70,1.0,Направлення відповідно до статті 31 Директиви 2001/83/ЄС,1,ApplicationSubmissionType
71,ua_5_71,1.0,Направлення відповідно до статті 35 Директиви 2001/83/ЄС,1,ApplicationSubmissionType
72,ua_5_72,1.0,Направлення відповідно до статті 5(3) Регламенту (ЄС) 726/2004,1,ApplicationSubmissionType
73,ua_5_73,1.0,Процедура повторного вискористання процедури взаємного визнання,1,ApplicationSubmissionType
74,ua_5_74,1.0,Виявлення сигналу,1,ApplicationSubmissionType
75,ua_5_75,1.0,Заява на призначення статусу препарата-сироти,1,ApplicationSubmissionType
76,ua_5_76,1.0,Заява на реєстрацію у базі підозрюваних побічних реакцій EudraVigilance,1,ApplicationSubmissionType
77,ua_5_77,1.0,Паралельна торгівля,1,ApplicationSubmissionType
78,ua_5_78,1.0,Зміна типу ІІ відповідно до ст. 29,1,ApplicationSubmissionType
79,ua_5_79,1.0,Зміна типу IB непередбачена,1,ApplicationSubmissionType
80,ua_5_80,1.0,Зміна що вимагає оцінки (I зміни),1,ApplicationSubmissionType
