no,PK,atc_parent,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"26","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076089","1","1","ДЕКСТРАН 40 ДЛЯ ІН'ЄКЦІЙ","DEXTRAN 40 FOR INJECTION","ua_59_26","false",null,null,null
"27","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076090","1","1","ДЕКСТРАН 60 ДЛЯ ІН'ЄКЦІЙ","DEXTRAN 60 FOR INJECTION","ua_59_27","false",null,null,null
"28","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076091","1","1","ДЕКСТРАН 70 ДЛЯ ІН'ЄКЦІЙ","ДЕКСТРАН 60 ДЛЯ ІН'ЄКЦІЙ","ua_59_28","false",null,null,null
"29","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076092","1","1","ДЕКСТРИН","DEXTRIN","ua_59_29","false",null,null,null
"30","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076093","1","1","Дибутилфталат","Dibutyl phthalate","ua_59_30","false",null,null,null
"31","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076094","1","1","Диклоксацилін натрію","Dicloxacillin sodium","ua_59_31","false",null,null,null
"32","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076095","1","1","Діетилфталат","Diethyl phthalate","ua_59_32","false",null,null,null
"33","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076096","1","1","Моноетиловий ефір діетиленгліколю","Diethylene glycol monoethyl ether","ua_59_33","false",null,null,null
"34","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076098","1","1","ЛИСТЯ НАПЕРСТЯНКИ","DIGITALIS LEAF","ua_59_34","false",null,null,null
"35","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076099","1","1","ДИГІДРАЛАЗИНУ СУЛЬФАТ, ГІДРАТОВАНИЙ","DIHYDRALAZINE SULPHATE, HYDRATED","ua_59_35","false",null,null,null
"36","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076101","1","1","ВАКЦИНА ПРОТИ ДИФТЕРІЇ, ПРАВЦЯ ТА КАШЛЮКУ (АДСОРБОВАНА)","DIPHTHERIA, TETANUS AND PERTUSSIS VACCINE (ADSORBED)","ua_59_36","false",null,null,null
"37","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076102","1","1","Динатрію фосфат, безводний","Disodium phosphate, anhydrous","ua_59_37","false",null,null,null
"38","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076103","1","1","DL-АЛЬФА-ТОКОФЕРИЛ СУКЦИНАТ ВОДНЮ","DL-ALPHA-TOCOPHERYL HYDROGEN SUCCINATE","ua_59_38","false",null,null,null
"39","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076104","1","1","Динатрію фосфат дигідрат","Disodium phosphate dihydrate","ua_59_39","false",null,null,null
"40","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076106","1","1","ROSA CANINA L. FRUCTUS","ROSA CANINA L. FRUCTUS","ua_59_40","false",null,null,"ШИПШИНА СОБАЧА L ПЛІД"
"41","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076110","1","1","SAMBUCI FLOS","SAMBUCI FLOS","ua_59_41","false",null,null,"БУЗИНИ ЧОРНОЇ КВІТКИ"
"42","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.021","2025-03-17T15:29:40.021","100000076111","1","1","ELEUTHEROCOCCUS","ELEUTHEROCOCCUS","ua_59_42","false",null,null,"ЕЛЕУТЕРОКОК"
"43","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076112","1","1","Еметину гідрохлориду гептагідрат","Emetine hydrochloride heptahydrate","ua_59_43","false",null,null,null
"44","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076113","1","1","ЕМЕТИНУ ГІДРОХЛОРИДУ ПЕНТАГІДРАТ","EMETINE HYDROCHLORIDE PENTAHYDRATE","ua_59_44","false",null,null,null
"45","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076116","1","1","ЕФЕДРИН, БЕЗВОДНИЙ","EPHEDRINE, ANHYDROUS","ua_59_45","false",null,null,null
"46","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076118","1","1","EQUISETUM СТОВБУР","EQUISETUM STEM","ua_59_46","false",null,null,"ХВОЩА СТОВБУР"
"47","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076119","1","1","Етамзилат","Etamsylate","ua_59_47","false",null,null,null
"48","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076120","1","1","Етакридину лактат моногідрат","Ethacridine lactate monohydrate","ua_59_48","false",null,null,null
"49","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076121","1","1","Тіамфенікол гліцинат 4-гідроксиізофталат","Thiamphenicol glycinate 4-hydroxyisophthalate","ua_59_49","false",null,null,null
"50","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076122","1","1","ЛЕЦИТИН СОЄВИЙ","LECITHIN SOYA","ua_59_50","false",null,null,null
"51","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076123","1","1","ГЛІЦЕРИД НАСИЧЕНИЙ","GLYCERID SATURE","ua_59_51","false",null,null,null
"52","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076126","1","1","2 ОКТИЛДОДЕКАНОЛ","2 OCTYLDODECANOL","ua_59_52","false",null,null,null
"53","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076127","1","1","Ароматизатор `Сандалове дерево`","Chypre flavour","ua_59_53","false",null,null,null
"54","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076128","1","1","ПОЛІЕТИЛЕНГЛІКОЛЬ 400 МОНОРИЦИНОЛЕАТ","POLYETHYLENE GLYCOL 400 MONORICINOLEATE","ua_59_54","false",null,null,null
"55","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076129","1","1","CUTINA CBS","CUTINA CBS","ua_59_55","false",null,null,"(торгова марка згущувача компанії BASF) гліцерил стеарат (та) цетеариловий спирт (та) цетилу пальмітат"
"56","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076130","1","1","ЦЕТЕАРИЛ ЕТИЛГЕКСАНОАТ","CETEARYL ETHYLHEXANOATE","ua_59_56","false",null,null,null
"57","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076131","1","1","ARLATONE 983S","ARLATONE 983S","ua_59_57","false",null,null,"АРЛАТОН 983S"
"58","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076132","1","1","Ароматизатор `Цитрусово-трояндовий`","Citrus-rose flavour","ua_59_58","false",null,null,null
"59","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076133","1","1","АМФОЦЕРИН K.S.","AMPHOCERIN K.S.","ua_59_59","false",null,null,null
"60","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076135","1","1","Повідон К25","Povidone K25","ua_59_60","false",null,null,null
"61","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076139","1","1","ХЛОРИДНА КИСЛОТА/НАТРІЮ ГІДРОКСИД","HYDROCHLORIC ACID/SODIUM HYDROXIDE","ua_59_61","false",null,null,null
"62","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076143","1","1","ТРИХЛОРФТОРМЕТАН","TRICHLORFLUOMETHANE","ua_59_62","false",null,null,null
"63","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076148","1","1","`Апельсин` ароматизатор","Orange flavour","ua_59_63","false",null,null,null
"64","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076149","1","1","Полоксамер 188","Poloxamer 188","ua_59_64","false",null,null,null
"65","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076150","1","1","`Мандарин` ароматизатор","Mandarin flavour","ua_59_65","false",null,null,null
"66","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076156","1","1","VALERIANA OFFICINALIS СУХИЙ ЕКСТРАКТ","VALERIANA OFFICINALIS DRY EXTRACT","ua_59_66","false",null,null,"ВАЛЕРІАНИ ЛІКАРСЬКОЇ СУХИЙ ЕКСТРАКТ"
"67","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076157","1","1","БОЕСОН","BOESON","ua_59_67","false",null,null,null
"68","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076158","1","1","Тринатрію цитрат","Trisodium citrate","ua_59_68","false",null,null,null
"69","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.022","2025-03-17T15:29:40.022","100000076160","1","1","Повідон К30","Povidone K30","ua_59_69","false",null,null,null
"70","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076161","1","1","Оксид заліза (Е172)","Iron oxide (E172)","ua_59_70","false",null,null,null
"71","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076162","1","1","ЦИТРАЛЬ (E109)","CITRAL (E109)","ua_59_71","false",null,null,null
"72","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076164","1","1","АПЕЛЬСИНОВИЙ СІК (КОНЦЕНТРОВАНИЙ)","ORANGE JUICE (CONCENTRATED)","ua_59_72","false",null,null,null
"73","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076165","1","1","АПЕЛЬСИНОВА ОЛІЯ","ORANGE OIL","ua_59_73","false",null,null,null
"74","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076167","1","1","ГРЕЙПФРУТОВА ОЛІЯ","GRAPEFRUIT OIL","ua_59_74","false",null,null,null
"75","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076168","1","1",null,"POTASSIUM METABISULPHITE","ua_59_75","false",null,null,null
"76","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076169","1","1","ГРАНУЛЯТ АПЕЛЬСИНОВОГО СОКУ","GRANULATE OF ORANGE JUICE","ua_59_76","false",null,null,null
"77","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076170","1","1","АРОМАТИЗАТОР `АУРАНТІЯ` СУХИЙ","AROMA AURANTII DRY","ua_59_77","false",null,null,null
"78","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076171","1","1","ЛАКТУЛОЗА КРИСТАЛІЧНА","LACTULOSE CRYSTALLINE","ua_59_78","false",null,null,null
"79","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076179","1","1","Ароматизатор `Лимон`","Lemon flavour","ua_59_79","false",null,null,null
"80","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076180","1","1","Ароматизатор `Мед`","Honey flavour","ua_59_80","false",null,null,null
"81","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076182","1","1","Індиготин","Indigotin","ua_59_81","false",null,null,null
"82","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076183","1","1","АРОМАТИЧНИЙ ГІРКИЙ 1631","AROMATIC BITTER 1631","ua_59_82","false",null,null,null
"83","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076185","1","1","`М'ята` ароматизатор","Mint flavour","ua_59_83","false",null,null,null
"84","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076186","1","1","`Абрикос` ароматизатор","Apricot flavour","ua_59_84","false",null,null,null
"85","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076187","1","1","`Аніс` ароматизатор","Anise flavour","ua_59_85","false",null,null,null
"86","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076188","1","1","Дитіотреїтол","Dithiothreitol","ua_59_86","false",null,null,null
"87","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076189","1","1","ЕКСТРАГОВАНИЙ ТЕРПЕН ЧЕБРЕЦЮ","EXTRACTED TERPENE OF THYME","ua_59_87","false",null,null,null
"88","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076191","1","1","ЕФІРНА ОЛІЯ НІАУЛІ","NIAOULI ESSENTIAL OIL","ua_59_88","false",null,null,null
"89","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076192","1","1","ЛІНАЛОЛ","LINALOL","ua_59_89","false",null,null,null
"90","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076195","1","1","`Малина` ароматизатор","Raspberry flavour","ua_59_90","false",null,null,null
"91","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076199","1","1","DIPLOCOCCUS PNEUMONIAE","DIPLOCOCCUS PNEUMONIAE","ua_59_91","false",null,null,"ДИПЛОКОК ПНЕВМОНІЇ (бактерія роду Streptococcus, що спричиняє пневмонію)"
"92","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076201","1","1","ОРТОСИФОНА ЛИСТЯ ЕКСТРАКТ","ORTHOSIPHON LEAF EXTRACT","ua_59_92","false",null,null,null
"93","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076202","1","1","ORTHOSIPHON STAMINEUS","ORTHOSIPHON STAMINEUS","ua_59_93","false",null,null,"ОРТОСИФОН ТИЧИНКОВИЙ"
"94","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076203","1","1","ОРИЗАНОЛ","ORYZANOL","ua_59_94","false",null,null,null
"95","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076204","1","1","Уабаїн","Ouabain","ua_59_95","false",null,null,null
"96","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.023","2025-03-17T15:29:40.023","100000076205","1","1","ЕКСТРАКТ ЯЄЧНИКІВ","OVARIAN GLAND EXTRACT","ua_59_96","false",null,null,null
"97","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076206","1","1","ОВОЛЕЦИТИН","OVOLECITHIN","ua_59_97","false",null,null,null
"98","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076207","1","1","Метилбензетоній","Methylbenzethonium","ua_59_98","false",null,null,null
"99","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076208","1","1","Метилбромід","Methylbromide","ua_59_99","false",null,null,null
"100","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076209","1","1","Метилколаміну сукцинат","Methylcolamin succinate","ua_59_100","false",null,null,null
"101","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076211","1","1","Метилдопату гідрохлорид","Methyldopate hydrochloride","ua_59_101","false",null,null,null
"102","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076213","1","1","Метилфедрин","Methylephedrine","ua_59_102","false",null,null,null
"103","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076216","1","1","МЕТИЛМЕТАКРИЛАТ","METHYLMETHACRYLATE","ua_59_103","false",null,null,null
"104","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076217","1","1","Метилестрадіол","Methylestradiol","ua_59_104","false",null,null,null
"105","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076220","1","1","Метилсульфонал","Methylsulfonal","ua_59_105","false",null,null,null
"106","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076221","1","1","Метифеназон","Metifenazone","ua_59_106","false",null,null,null
"107","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076222","1","1","МЕТИПАМІД","METIPAMID","ua_59_107","false",null,null,null
"108","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076223","1","1","Метоприн","Metoprine","ua_59_108","false",null,null,null
"109","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076224","1","1","Метронідазолу гідрохлорид","Metronidazole hydrochloride","ua_59_109","false",null,null,null
"110","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076227","1","1","МОЛОКО, ЗНЕЖИРЕНЕ","MILK, FAT FREE","ua_59_110","false",null,null,null
"111","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076228","1","1","Мілринону лактат","Milrinone lactate","ua_59_111","false",null,null,null
"112","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076230","1","1","МІНЕРАЛИ NOS","MINERALS NOS","ua_59_112","false",null,null,null
"113","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076231","1","1","ОМЕЛИ ЕКСТРАКТ","MISTLETOE EXTRACT","ua_59_113","false",null,null,null
"114","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076232","1","1","Моліндону гідрохлорид","Molindone hydrochloride","ua_59_114","false",null,null,null
"115","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076234","1","1","MIYARI BACTERIA","MIYARI BACTERIA","ua_59_115","false",null,null,"БАКТЕРІЇ МІЯРІ"
"116","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076236","1","1","Молібдену сесквіоксид","Molybdenum sesquioxide","ua_59_116","false",null,null,null
"117","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076237","1","1","МОНОКЛОНАЛЬНІ АНТИТІЛА, ГРАНУЛОЦИТ","MONOCLONAL ANTIBODIES, GRANULOCYTE","ua_59_117","false",null,null,null
"118","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076238","1","1","Монооктаноїн","Monooctanoin","ua_59_118","false",null,null,null
"119","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076239","1","1","Морфіну сульфат","Morphine sulfate","ua_59_119","false",null,null,null
"120","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076240","1","1","Морфолінометилтетрацикліну гідрохлорид","Morpholinomethyltetracycline hydrochloride","ua_59_120","false",null,null,null
"121","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076241","1","1","Моксестрол","Moxestrol","ua_59_121","false",null,null,null
"122","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076242","1","1","МУКОПОЛІСАХАРИДУ ПОЛІСУЛЬФАТНОЇ КИСЛОТИ ЕФІР","MUCOPOLYSACCHARIDE POLYSULFURIC ACID ESTER","ua_59_122","false",null,null,"МУКОПОЛІСАХАРИДУ ПОЛІСІРЧАНОЇ КИСЛОТИ ЕСТЕР"
"123","null","null","1.0","SubstancePILOT","2025-03-17T15:29:40.024","2025-03-17T15:29:40.024","100000076243","1","1","MUCOSA ЕКСТРАКТ","MUCOSA EXTRACT","ua_59_123","false",null,null,"СЛИЗОВОЇ ОБОЛОНКИ ЕКСТРАКТ"
