no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"11","1.0","Packaging","2024-10-18T15:12:18.319","2024-10-18T15:12:18.321","100000174068","87","1","Попередньо наповнений оральний шприц","Pre-filled oral syringe","ua_30_11","false",null,null,"Наповнений контейнер для введення рідкої або напівтвердої лікарської форми в ротову порожнину, що містить кінцевий препарат в одному відділенні або компоненти, необхідні для його приготування, в різних відділеннях."
"12","1.0","Packaging","2024-10-18T15:12:18.323","2024-10-18T15:12:18.325","100000174069","85","1","Попередньо наповнений оральний аплікатор","Pre-filled oral applicator","ua_30_12","false",null,null,"Наповнений контейнер для введення рідкої або напівтвердої лікарської форми в ротову порожнину, що містить кінцевий препарат в одному відділенні або компоненти, необхідні для його приготування, в різних відділеннях. Цей термін може використовуватися для опису попередньо наповненого орального шприца у разі, коли існує ризик помилки введення, напр. де подібний продукт часто вводять за допомогою ін’єкцій, наприклад, з вакцинами."
"13","1.0","Packaging","2024-10-18T15:12:18.327","2024-10-18T15:12:18.329","100000174070","79","1","Картридж для дозатора","Dose-dispenser cartridge","ua_30_13","false",null,null,"Контейнер, призначений для використання в дозаторі, зазвичай попередньо наповнений лікарським засобом. Картриджі, призначені для використання в ручках, виключено."
"14","1.0","Packaging","2024-10-18T15:12:18.331","2024-10-18T15:12:18.332","200000024874","65","1","Туба для таблеток","Tablet tube","ua_30_14","false",null,null,"Жорсткий циліндричний контейнер, який закритий з одного кінця, зазвичай призначений для крихких таблеток, таких як шипучі таблетки, і який призначений для того, щоб таблетки можна було складати в одну колонку, тим самим зменшуючи ймовірність фізичного пошкодження, спричиненого ударами одна об одну. або стінку контейнера. Відкритий кінець можна повторно закривати, а у випадку шипучих таблеток осушувач зазвичай інтегрований у закупорювальний засіб."
"15","1.0","Packaging","2024-10-18T15:12:18.334","2024-10-18T15:12:18.336","200000026021","55","1","Набір газових балонів","Gas cylinder bundle","ua_30_15","false",null,null,"Контейнер, що складається з комплекту балонів, призначених для стисненого, зрідженого або розчиненого газу, які скріплені разом у рамі та з’єднані колектором, транспортуються та використовуються як одне ціле. Він оснащений пристроєм для регулювання мимовільного виходу газу при атмосферному тиску і кімнатній температурі."
"16","1.0","Packaging","2024-10-18T15:12:18.338","2024-10-18T15:12:18.340","200000032417","2","4","Ковпачок, що висувається","Pop-up cap","ua_30_16","false",null,null,null
"17","1.0","Packaging","2024-10-18T15:12:18.341","2024-10-18T15:12:18.343","200000033792","2","4","Каністра","Canister","ua_30_17","false",null,null,null
"18","1.0","Packaging","2024-10-18T15:12:18.345","2024-10-18T15:12:18.347","200000005068","80","1","Ручка","Pen","ua_30_18","false",null,null,"Пристрій для введення, призначений для розміщення картриджа, який містить стерильний однодозовий або багатодозовий парентеральний препарат. Зазвичай він постачається без фіксованої голки та може мати або не мати захисний пристрій для голки. Зазвичай картридж можна замінити, коли він порожній. Попередньо визначена доза, яку можна регулювати або не регулювати, вводиться за допомогою дії, наприклад натискання кнопки. Дозатор виключений."
"19","1.0","Packaging","2024-10-18T15:12:18.349","2024-10-18T15:12:18.351","200000005585","61","1","Обгортка","Wrapper","ua_30_19","false",null,null,"Однодозовий або багатодозовий контейнер, як правило, складається з однієї гнучкої поверхні (яка може складатися з одного або кількох шарів і може бути покрита), призначеної для використання в одній або кількох одиницях твердого препарату, такого як таблетка або пастилка. Багатодозові обгортки можуть бути використані для представлення окремих одиниць лікарського засобу разом у формі рулону, який можна розірвати або іншим чином відкрити, щоб дозволити видалити необхідну кількість одиниць. Блістери, саше, смужки та однодозові блістери виключаються."
"20","1.0","Packaging","2024-10-18T15:12:18.353","2024-10-18T15:12:18.355","200000010647","59","1","Кришечка","Lid","ua_30_20","false",null,null,"Установлений закупорювальний засіб, як правило, така, що замикається на контейнері для збереження герметичності."
"21","1.0","Packaging","2024-10-18T15:12:18.357","2024-10-18T15:12:18.359","200000011726","56","4","Капсула для відкриття","Capsule for opening","ua_30_21","false",null,null,null
"22","1.0","Packaging","2024-10-18T15:12:18.361","2024-10-18T15:12:18.363","200000012539","2","4","Пакет-саше із захистом від застосування дітьми","Child-resistant sachet","ua_30_22","false",null,null,null
"23","1.0","Packaging","2024-10-18T15:12:18.365","2024-10-18T15:12:18.367","100000073490","82","1","Ампула","Ampoule","ua_30_23","false",null,null,"Контейнер герметизований плавленням і відкривається виключно шляхом розбивання. Вміст призначений для одноразового використання."
"24","1.0","Packaging","2024-10-18T15:12:18.369","2024-10-18T15:12:18.371","100000073491","136","1","Аплікатор","Applicator","ua_30_24","false",null,null,"Пристрій для введення, який використовується для введення ліків у певну ділянку тіла."
"25","1.0","Packaging","2024-10-18T15:12:18.373","2024-10-18T15:12:18.374","100000073492","84","1","Пристрій для самостійної ін'єкції (автоінжекторний пристрій)","Automatic injection device","ua_30_25","false",null,null,"Пристрій для доставки попередньо встановленої дози продукту шляхом ін'єкції кільком тваринам по черзі."
"26","1.0","Packaging","2024-10-18T15:12:18.376","2024-10-18T15:12:18.378","100000073493","83","1","Пакет","Bag","ua_30_26","false",null,null,"Контейнер, що складається з поверхонь, незалежно від того, мають плоске дно чи ні, виготовлені з гнучкого матеріалу, як правило, закриті знизу та з боків пломбуванням; у верхній частині, можливо, закрити шляхом сплавлення матеріалу, залежно від передбачуваного використання. Оснащений спеціальними насадками. Містить кінцевий препарат в одному відділенні або компоненти, необхідні для його приготування, в різних відділеннях."
"27","1.0","Packaging","2024-10-18T15:12:18.380","2024-10-18T15:12:18.382","100000073494","84","1","Пистолет (для введення пілюлей або таблеток тваринам)","Balling gun","ua_30_27","false",null,null,"Пристрій для доставки твердої дози в горло тварини."
"28","1.0","Packaging","2024-10-18T15:12:18.384","2024-10-18T15:12:18.385","100000073495","83","1","Бочка","Barrel","ua_30_28","false",null,null,"Контейнер великого розміру, підходить для рідких, твердих і напівтвердих лікарських форм."
"29","1.0","Packaging","2024-10-18T15:12:18.387","2024-10-18T15:12:18.389","100000073496","84","1","Блістер","Blister","ua_30_29","false",null,null,"Контейнер (зазвичай багатодозовий), що складається з двох шарів, один з яких має форму для розміщення окремих доз. Смужки та однодозові блістери виключені."
"30","1.0","Packaging","2024-10-18T15:12:18.391","2024-10-18T15:12:18.393","100000073497","85","1","Пляшка","Bottle","ua_30_30","false",null,null,"Контейнер з більш-менш вираженою шийкою і зазвичай плоским дном."
"31","1.0","Packaging","2024-10-18T15:12:18.395","2024-10-18T15:12:18.397","100000073498","83","1","Коробка","Box","ua_30_31","false",null,null,"Первинний контейнер, що складається з однієї або декількох частин, виготовлених з легкого матеріалу, може закриватися."
"32","1.0","Packaging","2024-10-18T15:12:18.398","2024-10-18T15:12:18.400","100000073499","82","1","Щіточка","Brush","ua_30_32","false",null,null,"Пристрій для введення, оснащений тонким пензлем, який використовується для нанесення рідких лікарських форм."
"33","1.0","Packaging","2024-10-18T15:12:18.402","2024-10-18T15:12:18.404","100000073500","83","1","Пензлик-аплікатор","Brush applicator","ua_30_33","false",null,null,"Закупорювальний засіб за допомогою щіткового пристрою."
"34","1.0","Packaging","2024-10-18T15:12:18.406","2024-10-18T15:12:18.408","100000073501","83","1","Канюля","Cannula","ua_30_34","false",null,null,"Пристрій для введення, трубчастий з конічним наконечником, який використовується для застосування рідких або напівтвердих лікарських форм."
"35","1.0","Packaging","2024-10-18T15:12:18.410","2024-10-18T15:12:18.412","100000073502","83","1","Кришка","Cap","ua_30_35","false",null,null,"Порожнистий предмет без різьблення, переважно циліндричної форми, призначений для закриття контейнера."
"36","1.0","Packaging","2024-10-18T15:12:18.414","2024-10-18T15:12:18.415","100000073503","83","1","Картридж","Cartridge","ua_30_36","false",null,null,"Наповнений контейнер, як правило, циліндричний, що містить стерильний однодозовий або багатодозовий парентеральний препарат; він містить кінцевий препарат в одному відділенні або компоненти, необхідні для його приготування, в різних відділеннях. Він може постачатися як невід’ємна частина попередньо наповненої шприц-ручки або бути призначений для використання в багаторазовому пристрої, спеціально розробленому для цієї мети, наприклад ручці. Картриджі-дозатори виключаються."
"37","1.0","Packaging","2024-10-18T15:12:18.417","2024-10-18T15:12:18.419","100000073504","83","1","Закупорювальний засіб із захистом від відкриття дітьми","Child-resistant closure","ua_30_37","false",null,null,"Закупорювальний засіб, який важко відкрити маленьким дітям, але не складно правильно відкрити дорослим."
"38","1.0","Packaging","2024-10-18T15:12:18.421","2024-10-18T15:12:18.423","100000073505","83","1","Стаканчик","Cup","ua_30_38","false",null,null,"Пристрій для введення, що використовується для введення певної кількості рідкої або багатодозової твердої лікарської форми, незалежно від того, точно виміряно чи ні."
"39","1.0","Packaging","2024-10-18T15:12:18.425","2024-10-18T15:12:18.427","100000073506","83","1","Аплікатор для нанесення олії","Dabbing applicator","ua_30_39","false",null,null,"Закупорювальний засіб з пристроєм для нанесення олії."
"40","1.0","Packaging","2024-10-18T15:12:18.429","2024-10-18T15:12:18.431","100000073507","84","1","Дротик","Dart","ua_30_40","false",null,null,"Направлена ракета, яка при контакті з твариною виділяє свій лікарський вміст."
"41","1.0","Packaging","2024-10-18T15:12:18.433","2024-10-18T15:12:18.435","100000073508","84","1","Аплікатор для нанесення порошку","Dredging applicator","ua_30_41","false",null,null,"Закупорювальний засіб з пристроєм у формі дротика"
"42","1.0","Packaging","2024-10-18T15:12:18.437","2024-10-18T15:12:18.439","100000073509","82","1","Контейнер для нанесення порошку","Dredging container","ua_30_42","false",null,null,"Контейнер для лікарської форми, що наноситься методом днопоглиблення."
"43","1.0","Packaging","2024-10-18T15:12:18.441","2024-10-18T15:12:18.443","100000073510","82","1","Пістолет-дозатор для орального введення (тваринам)","Drench gun","ua_30_43","false",null,null,"Пристрій для введення пероральної рідини тварині."
"44","1.0","Packaging","2024-10-18T15:12:18.445","2024-10-18T15:12:18.448","100000073511","83","1","Аплікатор- крапельниця","Dropper applicator","ua_30_44","false",null,null,"Закручується кришка з крапельницею."
"45","1.0","Packaging","2024-10-18T15:12:18.450","2024-10-18T15:12:18.453","100000073512","83","1","Контейнер- крапельниця","Dropper container","ua_30_45","false",null,null,"Контейнер, як правило, пляшка, оснащена аплікатором-крапельницею."
"46","1.0","Packaging","2024-10-18T15:12:18.456","2024-10-18T15:12:18.458","100000073513","83","1","Кріогенний стаціонарний резервуар","Fixed cryogenic vessel","ua_30_46","false",null,null,"Статичний термоізольований контейнер, призначений для підтримки вмісту в рідкому стані"
"47","1.0","Packaging","2024-10-18T15:12:18.461","2024-10-18T15:12:18.464","100000073514","84","1","Газовий балон","Gas cylinder","ua_30_47","false",null,null,"Контейнер зазвичай циліндричної форми, призначений для стисненого, зрідженого або розчиненого газу, оснащений пристроєм для регулювання мимовільного витікання газу при атмосферному тиску та кімнатній температурі."
"48","1.0","Packaging","2024-10-18T15:12:18.467","2024-10-18T15:12:18.470","100000073515","83","3","Пристрій для трансдермальної доставки під високим тиском","High pressure transdermal delivery device","ua_30_48","false",null,null,null
"49","1.0","Packaging","2024-10-18T15:12:18.473","2024-10-18T15:12:18.477","100000073516","84","1","Пристрій для встановлення імплантів","Implanter","ua_30_49","false",null,null,"Пристрій для введення імплантів."
"50","1.0","Packaging","2024-10-18T15:12:18.480","2024-10-18T15:12:18.483","100000073517","84","1","Інгалятор","Inhaler","ua_30_50","false",null,null,"Пристрій для введення лікарського засобу для інгаляцій. Небулайзер виключений."
"51","1.0","Packaging","2024-10-18T15:12:18.486","2024-10-18T15:12:18.489","100000073518","84","1","Пристрій для ембріональної ін'єкції","In-ovo injection device","ua_30_51","false",null,null,"Пристрій для автоматичного введення в яйця з ембріоном."
"52","1.0","Packaging","2024-10-18T15:12:18.492","2024-10-18T15:12:18.494","100000073519","82","1","Ін'єкційна голка","Injection needle","ua_30_52","false",null,null,"Голка порожниста з фіксатором, призначена для введення рідких лікарських форм."
"53","1.0","Packaging","2024-10-18T15:12:18.497","2024-10-18T15:12:18.500","100000073520","82","1","Ін'єкційний шприц","Injection syringe","ua_30_53","false",null,null,"Пристрій для введення, циліндричний, з соплом, подібним до канюлі, з фіксованою голкою або без неї (яка може бути або не оснащена запобіжним пристроєм голки), і рухомий поршень із поршневим штоком, який використовується для введення, зазвичай парентерального, точно відміряної кількості рідкої лікарської форми."
"54","1.0","Packaging","2024-10-18T15:12:18.503","2024-10-18T15:12:18.506","100000073521","82","1","Внутрішня калібрувальна камера з градуюванням","Internal graduated calibration chamber","ua_30_54","false",null,null,"Градуйований пристрій для з’єднання з контейнером для введення шкірної рідини тварині."
"55","1.0","Packaging","2024-10-18T15:12:18.510","2024-10-18T15:12:18.513","100000073522","85","1","Шприц для внутрішньовим'яного введення","Intramammary syringe","ua_30_55","false",null,null,"Пристрій для введення лікарської форми через сосковий канал."
"56","1.0","Packaging","2024-10-18T15:12:18.516","2024-10-18T15:12:18.518","100000073523","83","1","Банка","Jar","ua_30_56","false",null,null,"контейнер без вираженої горловини, з широким отвором у верхній частині та більш-менш плоским дном. Він підходить для напівтвердих і твердих лікарських форм (включаючи ті, що зберігаються/подаються в рідкому середовищі, наприклад, еквіваленти живої тканини). Його можна повторно закривати."
"57","1.0","Packaging","2024-10-18T15:12:18.521","2024-10-18T15:12:18.524","100000073524","84","1","Вимірювальний пристрій","Measuring device","ua_30_57","false",null,null,"Пристрій для введення відміряної кількості продукту. Використовувати лише тоді, коли інші терміни не застосовуються."
"58","1.0","Packaging","2024-10-18T15:12:18.526","2024-10-18T15:12:18.529","100000073525","82","1","Мірна ложка","Measuring spoon","ua_30_58","false",null,null,"Ложка для прийому рідких і багатодозових твердих лікарських форм."
"59","1.0","Packaging","2024-10-18T15:12:18.532","2024-10-18T15:12:18.534","100000073526","85","1","Насос-дозатор","Metering pump","ua_30_59","false",null,null,"Закупорювальний засіб, за допомогою якого відміряна кількість вмісту вивільняється механічним приводом насоса."
"60","1.0","Packaging","2024-10-18T15:12:18.537","2024-10-18T15:12:18.540","100000073527","82","1","Клапан-дозатор","Metering valve","ua_30_60","false",null,null,"Закупорювальний засіб, за допомогою якого відміряна кількість вмісту вивільняється шляхом приведення в дію клапана."
"61","1.0","Packaging","2024-10-18T15:12:18.542","2024-10-18T15:12:18.545","100000073528","83","1","Мобільний кріогенний резервуар","Mobile cryogenic vessel","ua_30_61","false",null,null,"Пересувний термоізольований контейнер, призначений для підтримки вмісту в рідкому стані."
"62","1.0","Packaging","2024-10-18T15:12:18.547","2024-10-18T15:12:18.550","100000073529","83","1","Мундштук","Mouthpiece","ua_30_62","false",null,null,"Допоміжний засіб, що використовується для введення або інгаляції лікарського засобу через рот."
"63","1.0","Packaging","2024-10-18T15:12:18.552","2024-10-18T15:12:18.555","100000073530","82","1","Багатодозовий контейнер","Multidose container","ua_30_63","false",null,null,"Контейнер, що містить кількість препарату, придатну для 2 або більше доз."
"64","1.0","Packaging","2024-10-18T15:12:18.557","2024-10-18T15:12:18.559","100000073531","84","1","Багатодозовий контейнер з повітронепроникним насосом","Multidose container with airless pump","ua_30_64","false",null,null,"Багатодозовий контейнер із вбудованим насосом, призначений для захисту вмісту від забруднення під час використання."
"65","1.0","Packaging","2024-10-18T15:12:18.562","2024-10-18T15:12:18.564","100000073532","83","1","Аплікатор для множинної пунктури","Multipuncturer","ua_30_65","false",null,null,"Пристрій для проколу шкіри, зазвичай використовується для імунологічних продуктів, особливо діагностичних."
"66","1.0","Packaging","2024-10-18T15:12:18.567","2024-10-18T15:12:18.569","100000073533","83","1","Назальний аплікатор","Nasal applicator","ua_30_66","false",null,null,"Допоміжний засіб, що використовується для введення ліків через ніс."
"67","1.0","Packaging","2024-10-18T15:12:18.572","2024-10-18T15:12:18.574","100000073534","83","1","Небулайзер","Nebuliser","ua_30_67","false",null,null,"Пристрій для перетворення рідини в аерозолі. Контейнери під тиском виключаються."
"68","1.0","Packaging","2024-10-18T15:12:18.576","2024-10-18T15:12:18.578","100000073535","82","1","Голковий аплікатор","Needle applicator","ua_30_68","false",null,null,"Закупорювальний засіб з голкою."
"69","1.0","Packaging","2024-10-18T15:12:18.581","2024-10-18T15:12:18.582","100000073536","83","1","Насадка","Nozzle","ua_30_69","false",null,null,"Допоміжний засіб для цілеспрямованого введення рідкого або напівтвердого препарату в певне місце."
"70","1.0","Packaging","2024-10-18T15:12:18.584","2024-10-18T15:12:18.586","100000073537","86","1","Шприц для орального введення","Oral syringe","ua_30_70","false",null,null,"Пристрій для введення рідкої або напівтвердої лікарської форми в ротову порожнину. Він може містити один або більше компонентів, необхідних для приготування кінцевого продукту (наприклад, розчинник), але він не містить самого кінцевого препарату або всіх його компонентів; у таких випадках замість цього використовуйте «Попередньо наповнений оральний шприц»."
"71","1.0","Packaging","2024-10-18T15:12:18.588","2024-10-18T15:12:18.590","100000073538","83","1",null,"Pipette","ua_30_71","false",null,null,"Пристрій для введення, трубчастий, використовується для введення краплями або в точно відміряній кількості рідких лікарських форм."
"72","1.0","Packaging","2024-10-18T15:12:18.592","2024-10-18T15:12:18.594","100000073539","83","1","Аплікатор-піпетка","Pipette applicator","ua_30_72","false",null,null,"Закупорювальний засіб з піпеткою."
"73","1.0","Packaging","2024-10-18T15:12:18.596","2024-10-18T15:12:18.598","100000073540","72","1","Кисет (гнучкий мішечок)","Pouch","ua_30_73","false",null,null,"Елемент упаковки, призначений для використання як первинна або вторинний контейнер, призначений для розміщення одного або кількох лікарських засобів; він виготовлений із гнучкого матеріалу та може бути одноразовим або багаторазовим, а також може мати закупорювальну систему. Пакети та саше виключено."
"74","1.0","Packaging","2024-10-18T15:12:18.600","2024-10-18T15:12:18.601","100000073541","84","1","Контейнер для заливки","Pour-on container","ua_30_74","false",null,null,"Контейнер із вбудованим аплікатором для заливки."
"75","1.0","Packaging","2024-10-18T15:12:18.603","2024-10-18T15:12:18.605","100000073542","88","1","Попередньо наповнена гастроентеральна трубка","Pre-filled gastroenteral tube","ua_30_75","false",null,null,"Попередньо наповнена трубка для введення лікарського засобу в шлунково-кишковий тракт."
"76","1.0","Packaging","2024-10-18T15:12:18.607","2024-10-18T15:12:18.609","100000073543","84","1","Попередньо наповнена ручка","Pre-filled pen","ua_30_76","false",null,null,"Наповнений контейнер, яка зазвичай складається з картриджа, як правило, оснащеного ін’єкційною голкою, розміщеного в пристрої-ручці, яка може бути або не оснащена запобіжним пристроєм для голки. Картридж містить стерильний однодозовий або багатодозовий парентеральний препарат; він містить кінцевий препарат в одному відділенні або компоненти, необхідні для його приготування, в різних відділеннях. Картридж не підлягає заміні, а порожню попередньо наповнену шприц-ручку можна викинути. Попередньо визначена доза, яку можна регулювати або не регулювати, вводиться за допомогою дії, наприклад натискання кнопки."
"77","1.0","Packaging","2024-10-18T15:12:18.611","2024-10-18T15:12:18.613","100000073544","85","1","Попередньо наповнений шприц","Pre-filled syringe","ua_30_77","false",null,null,"Наповнений контейнер, що складається з ін’єкційного шприца, який, як правило, постачається з ін’єкційною голкою, яка може мати або не мати запобіжний пристрій для голки. Він містить стерильний однодозовий або багатодозовий парентеральний препарат; він містить кінцевий препарат в одному відділенні або компоненти, необхідні для його приготування, в різних відділеннях. Попередньо наповнений шприц призначений для утилізації, коли він порожній."
"78","1.0","Packaging","2024-10-18T15:12:18.615","2024-10-18T15:12:18.617","100000073545","83","1","Контейнер під тиском","Pressurised container","ua_30_78","false",null,null,"Контейнер, призначений для стисненого, зрідженого або розчиненого газу, оснащений пристроєм, який після його приведення в дію забезпечує контрольоване спонтанне вивільнення вмісту при атмосферному тиску та кімнатній температурі."
"79","1.0","Packaging","2024-10-18T15:12:18.619","2024-10-18T15:12:18.621","100000073546","82","1","Аплікатор для тесту з наколюванням","Prick test applicator","ua_30_79","false",null,null,"Пристрій для прик-тестування продуктів, що містять алергени."
"80","1.0","Packaging","2024-10-18T15:12:18.623","2024-10-18T15:12:18.625","100000073547","82","1","Саше","Sachet","ua_30_80","false",null,null,"Контейнер, що складається з двох поверхонь, виготовлених з гнучкого матеріалу, закривається лише пломбуванням або складанням. Вміст призначений для одноразового використання."
"81","1.0","Packaging","2024-10-18T15:12:18.627","2024-10-18T15:12:18.629","100000073548","85","1","Скарифікатор","Scarifier","ua_30_81","false",null,null,"Пристрій для подряпнення шкіри."
"82","1.0","Packaging","2024-10-18T15:12:18.631","2024-10-18T15:12:18.633","100000073549","82","1","Кришка, що нагвинчується","Screw cap","ua_30_82","false",null,null,"Порожнистий циліндричний предмет із гвинтовою різьбою, призначений для закриття контейнера."
"83","1.0","Packaging","2024-10-18T15:12:18.635","2024-10-18T15:12:18.637","100000073550","84","1","Однодозовий контейнер","Single-dose container","ua_30_83","false",null,null,"Контейнер, який містить певну кількість препарату, призначену для повного або часткового застосування лише один раз."
"84","1.0","Packaging","2024-10-18T15:12:18.639","2024-10-18T15:12:18.641","100000073551","83","1","Шпатель","Spatula","ua_30_84","false",null,null,"Пристрій для введення з сплощеною стороною, що використовується для нанесення напівтвердих лікарських форм."
"85","1.0","Packaging","2024-10-18T15:12:18.643","2024-10-18T15:12:18.645","100000073552","84","1","Точний аплікатор","Spot-on applicator","ua_30_85","false",null,null,"Пристрій для точкового (точного) застосування."
"86","1.0","Packaging","2024-10-18T15:12:18.647","2024-10-18T15:12:18.649","100000073553","86","1","Контейнер для розпилення","Spray container","ua_30_86","false",null,null,"Контейнер для рідкої лікарської форми, яка механічно перетворюється на спрей."
"87","1.0","Packaging","2024-10-18T15:12:18.651","2024-10-18T15:12:18.653","100000073554","83","1","Насос для розпилення","Spray pump","ua_30_87","false",null,null,"Закупорювальний засіб, за допомогою якого вміст вивільняється у вигляді спрею шляхом механічного приведення в дію насоса."
"88","1.0","Packaging","2024-10-18T15:12:18.655","2024-10-18T15:12:18.656","100000073555","84","1","Клапан для перемикання спрею","Spray valve","ua_30_88","false",null,null,"Закупорювальний засіб, за допомогою якого вміст випускається у вигляді спрею шляхом механічного приведення в дію клапана."
"89","1.0","Packaging","2024-10-18T15:12:18.658","2024-10-18T15:12:18.660","100000073556","84","1","Пристрій для вакцинації птиці методом проколювання","Stab vaccinator","ua_30_89","false",null,null,"Пристрій для введення продукту методом проколювання у птахів."
"90","1.0","Packaging","2024-10-18T15:12:18.662","2024-10-18T15:12:18.664","100000073557","82","1",null,"Stopper","ua_30_90","false",null,null,"Більш або менш твердий циліндричний або конічний предмет, призначений для закриття контейнера шляхом вставлення."
"91","1.0","Packaging","2024-10-18T15:12:18.666","2024-10-18T15:12:18.668","100000073558","83","1","Трубочка-соломинка","Straw","ua_30_91","false",null,null,"Порожниста пробірка, що містить разову дозу лікарського засобу для прийому всередину шляхом відсмоктування."
"92","1.0","Packaging","2024-10-18T15:12:18.670","2024-10-18T15:12:18.672","100000073559","83","1","Смужка","Strip","ua_30_92","false",null,null,"Багатодозовий контейнер, що складається з двох шарів, зазвичай має перфорацію, придатний для розміщення разових доз твердих або напівтвердих препаратів. Пухирі виключені."
"93","1.0","Packaging","2024-10-18T15:12:18.673","2024-10-18T15:12:18.675","100000073560","83","1","Контейнер для таблеток","Tablet container","ua_30_93","false",null,null,"Контейнер без горлечка з плоским дном, підходить для таблеток, капсул і т.д., який добре закривається. Трубку для таблеток виключено."
"94","1.0","Packaging","2024-10-18T15:12:18.677","2024-10-18T15:12:18.679","100000073561","84","1","Туба","Tube","ua_30_94","false",null,null,"Контейнер для напівтвердих лікарських форм, як правило, багатодозових, що складається з матеріалу, що згортається, призначений для випуску вмісту через насадку шляхом стискання упаковки."
"95","1.0","Packaging","2024-10-18T15:12:18.681","2024-10-18T15:12:18.683","100000073562","84","1","Вагінальний аплікатор з губкою","Vaginal sponge applicator","ua_30_95","false",null,null,"Пристрій для введення губки в піхву тварини."
"96","1.0","Packaging","2024-10-18T15:12:18.685","2024-10-18T15:12:18.687","100000073563","83","1","Флакон","Vial","ua_30_96","false",null,null,"Невеликий контейнер для парентеральних лікарських засобів, з пробкою та ущільнювачем; вміст видаляється після проколу пробки. Включено одноразове та багатодозове застосування."
