no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
42,1.0,CombinedTerm,2023-10-10T20:40:13.908,2024-09-23T15:52:24.218,200000015352,5,3,"Порошок оральний у капсулах для відкриття","Oral powder in capsules for opening",ua_9_42,false,null,null,"null"
43,1.0,CombinedTerm,2023-10-10T20:40:13.910,2024-09-23T15:52:24.220,200000015396,63,1,"Гель трансдермальний у саше","Transdermal gel in sachet",ua_9_43,false,null,null,"Лікарський засіб, що складається з гелю трансдермального та випускається в саше."
44,1.0,CombinedTerm,2023-10-10T20:40:13.913,2024-09-23T15:52:24.223,100000075575,86,1,"Розчин для інфузій в системі для введення","Solution for infusion in administration system",ua_9_44,false,null,null,"Лікарський засіб, що складається з розчину для інфузій та випускається в системі для введення."
45,1.0,CombinedTerm,2023-10-10T20:40:13.915,2024-09-23T15:52:24.226,100000075582,87,1,"Трав'яний чай в пакетику","Herbal tea in bag",ua_9_45,false,null,null,"Лікарський засіб, що складається з трав’яного чаю, що насипаний до пористого пакетику (чайного пакетику), що призначений для одноразового поміщення у воду для приготування водного препарату для перорального застосування."
46,1.0,CombinedTerm,2023-10-10T20:40:13.917,2024-09-23T15:52:24.228,100000075583,86,1,"Імплантат інтравітреальний в аплікаторі","Intravitreal implant in applicator",ua_9_46,false,null,null,"Лікарський засіб, що складається з інтравітреального імплантату, що випускається в аплікаторі."
47,1.0,CombinedTerm,2023-10-10T20:40:13.920,2024-09-23T15:52:24.231,100000075585,87,1,"Порошок та розчинник для приготування розчину для ін’єкцій у попередньо наповненому шприці","Powder and solvent for solution for injection in pre-filled syringe",ua_9_47,false,null,null,"Лікарський засіб, що складається з порошку та розчинника для приготування розчину для ін’єкцій та випускається у попередньо наповненому шприці. Порошок і розчинник містяться в різних відділеннях попередньо наповненого шприца, який містить усі компоненти, необхідні для приготування розчину для ін’єкцій."
48,1.0,CombinedTerm,2023-10-10T20:40:13.921,2024-09-23T15:52:24.234,100000075588,88,1,"Розчин для ін’єкцій/інфузій у попередньо наповненому шприці","Solution for injection/infusion in pre-filled syringe",ua_9_48,false,null,null,"Лікарський засіб, що складається з розчину для ін’єкцій/інфузій та випускається у попередньо наповненому шприці."
49,1.0,CombinedTerm,2023-10-10T20:40:13.923,2024-09-23T15:52:24.236,200000002380,89,1,"Розчин нашкірний в однодозовому контейнері","Cutaneous solution in single-dose container",ua_9_49,false,null,null,"Лікарський засіб, що складається з розчину нашкірного та випускається в однодозовому контейнері."
50,1.0,CombinedTerm,2023-10-10T20:40:13.925,2024-09-23T15:52:24.240,100000116144,91,1,"Гранули, вкриті оболонкою, у саше","Coated granules in sachet",ua_9_50,false,null,null,"Лікарський засіб, що складається з гранул, вкритих оболонкою, та випускається у саше."
51,1.0,CombinedTerm,2023-10-10T20:40:13.926,2024-09-23T15:52:24.243,100000116166,89,1,"Спрей назальний, розчин в однодозовому контейнері","Nasal spray, solution in single-dose container",ua_9_51,false,null,null,"Лікарський засіб, що складається з розчину для спрею назального та випускається в однодозовому контейнері."
52,1.0,CombinedTerm,2023-10-10T20:40:13.929,2024-09-23T15:52:24.247,100000116178,89,1,"Порошок та розчинник для приготування суспензії для ін’єкцій у попередньо наповненому шприці","Powder and solvent for suspension for injection in pre-filled syringe",ua_9_52,false,null,null,"Лікарський засіб, що складається з порошку та розчинника для приготування суспензії для ін’єкцій та випускається у попередньо наповненому шприці. Порошок і розчинник містяться в різних відділеннях попередньо наповненого шприца, який містить усі компоненти, необхідні для приготування суспензії для ін’єкцій."
53,1.0,CombinedTerm,2023-10-10T20:40:13.932,2024-09-23T15:52:24.251,100000116190,88,1,"Розчин для ін'єкцій в безголковому інжекторі","Solution for injection in needle-free injector",ua_9_53,false,null,null,"Лікарський засіб, що складається з розчину для ін’єкцій та випускається у безголковому інжекторі."
54,1.0,CombinedTerm,2023-10-10T20:40:13.934,2024-09-23T15:52:24.255,100000116191,85,4,"Розчин для ін’єкцій у попередньо наповненому шприці з автоматичним захисним елементом для голки","Solution for injection in pre-filled syringe with automatic needle guard",ua_9_54,false,null,null,"null"
55,1.0,CombinedTerm,2023-10-10T20:40:13.936,2024-09-23T15:52:24.259,200000016198,5,1,"Розчин оральний у флаконі","Oral solution in bottle",ua_9_55,false,null,null,"null"
56,1.0,CombinedTerm,2023-10-10T20:40:13.938,2024-09-23T15:52:24.263,200000016458,4,3,"Суспензія оральна в однодозовому контейнері","Oral suspension in single-dose container",ua_9_56,false,null,null,"null"
57,1.0,CombinedTerm,2023-10-10T20:40:13.940,2024-09-23T15:52:24.267,100000125712,86,1,"Гель в контейнері під тиском","Gel in pressurised container",ua_9_57,false,null,null,"Лікарський засіб, що складається з гелю та випускається в контейнері під тиском."
58,1.0,CombinedTerm,2023-10-10T20:40:13.941,2024-09-23T15:52:24.272,100000125738,92,1,"Краплі вушні, суспензія в однодозовому контейнері","Ear drops, suspension in single-dose container",ua_9_58,false,null,null,"Лікарський засіб, що складаєтьсяі з суспензії для вушних крапель та випускається в однодозовому контейнері."
59,1.0,CombinedTerm,2023-10-10T20:40:13.943,2024-09-23T15:52:24.275,100000125739,93,1,"Емульсія для ін’єкцій/інфузій у попередньо наповненому шприці","Emulsion for injection/infusion in pre-filled syringe",ua_9_59,false,null,null,"Лікарський засіб, що складається з емульсії для ін’єкцій/інфузій та випускається у попередньо наповненому шприці."
60,1.0,CombinedTerm,2023-10-10T20:40:13.946,2024-09-23T15:52:24.279,100000125740,90,1,"Гель очний в однодозовому контейнері","Eye gel in single-dose container",ua_9_60,false,null,null,"Лікарський засіб, що складається з гелю очного та випускається в однодозовому контейнері."
61,1.0,CombinedTerm,2023-10-10T20:40:13.949,2024-09-23T15:52:24.283,100000125741,90,3,"Гранули (кишковорозчинні) гастрорезистентні для приготування суспензії для перорального застосування в саше","Gastro-resistant granules for oral suspension in sachet",ua_9_61,false,null,null,"Лікарський засіб, що складається з гранул (кишковорозчинних) гастрорезистентних для приготування суспензії для перорального застосування та випускається у саше."
62,1.0,CombinedTerm,2023-10-10T20:40:13.951,2024-09-23T15:52:24.287,100000125742,88,1,"Гранули для приготування суспензії для перорального застосування в саше","Granules for oral suspension in sachet",ua_9_62,false,null,null,"Лікарський засіб, що складається з гранул для приготування суспензії для перорального застосування та випускається в саше."
63,1.0,CombinedTerm,2023-10-10T20:40:13.953,2024-09-23T15:52:24.291,100000125743,87,1,"Гранули в саше","Granules in sachet",ua_9_63,false,null,null,"Лікарський засіб, що складається з гранул у саше, весь вміст якого призначений для одноразового перорального введення. З міркувань безпеки пацієнта та для забезпечення правильного введення лікарського засобу цей термін також може використовуватися, якщо вміст насправді є дуже маленькими таблетками, а не гранулами, і коли весь вміст пакетика призначений для перорального застосування у вигляді одної дози, а не у вигляді таблеток, які підраховуються індивідуально під час застосування."
64,1.0,CombinedTerm,2023-10-10T20:40:13.955,2024-09-23T15:52:24.296,100000125744,91,1,"Краплі назальні, розчин в однодозовому контейнері","Nasal drops, solution in single-dose container",ua_9_64,false,null,null,"Лікарський засіб, що складається з розчину для крапель назальних та випускається в однодозовому контейнері."
65,1.0,CombinedTerm,2023-10-10T20:40:13.957,2024-09-23T15:52:24.300,100000125745,85,1,"Порошок для перорального застосування в саше","Oral powder in sachet",ua_9_65,false,null,null,"Лікарський засіб, що складається з порошку для перорального застосування та випускається в саше."
66,1.0,CombinedTerm,2023-10-10T20:40:13.958,2024-09-23T15:52:24.304,100000125748,87,1,"Порошок і розчинник для приготування розчину для ін'єкцій у картриджах","Powder and solvent for solution for injection in cartridge",ua_9_66,false,null,null,"Лікарський засіб, що складається з порошку та розчинника для приготування розчину для ін’єкцій, та випускається у картриджі. Порошок і розчинник містяться в різних відділеннях картриджа, який містить усі компоненти, необхідні для приготування розчину для ін’єкцій."
67,1.0,CombinedTerm,2023-10-10T20:40:13.961,2024-09-23T15:52:24.308,100000125749,87,1,"Порошок і розчинник для приготування розчину для ін’єкцій у попередньо заповненій ручці","Powder and solvent for solution for injection in pre-filled pen",ua_9_67,false,null,null,"Лікарський засіб, що складається з порошку та розчинника для приготування розчину для ін’єкцій та випускається у попередньо наповненій ручці. Порошок і розчинник містяться в різних відділеннях попередньо наповненої ручки, яка містить усі компоненти, необхідні для приготування розчину для ін’єкцій."
68,1.0,CombinedTerm,2023-10-10T20:40:13.964,2024-09-23T15:52:24.311,100000125752,90,1,"Порошок для приготуваня розчину для перорального застосування в саше","Powder for oral solution in sachet",ua_9_68,false,null,null,"Лікарський засіб, що складається з порошку для приготуваня розчину для перорального застосування та випускається в саше."
69,1.0,CombinedTerm,2023-10-10T20:40:13.966,2024-09-23T15:52:24.315,100000125753,88,1,"Імплантат у попередньо наповненому шприці","Implant in pre-filled syringe",ua_9_69,false,null,null,"Лікарський засіб, що складається з імплантату та випускається в попередньо наповненому шприці."
70,1.0,CombinedTerm,2023-10-10T20:40:13.968,2024-09-23T15:52:24.319,100000125755,87,4,"Розчин для небулайзера в однодозовому контейнері","Nebuliser solution in single-dose container",ua_9_70,false,null,null,"null"
71,1.0,CombinedTerm,2023-10-10T20:40:13.970,2024-09-23T15:52:24.322,100000125756,87,1,"Розчин для перорального застосування в саше","Oral solution in sachet",ua_9_71,false,null,null,"Лікарський засіб, що складається з розчину для перорального застосування та випускається в саше."
72,1.0,CombinedTerm,2023-10-10T20:40:14.007,2024-09-23T15:52:24.326,100000125757,87,1,"Розчин для перорального застосування в однодозовому контейнері","Oral solution in single-dose container",ua_9_72,false,null,null,"Лікарський засіб, що складається з розчину для перорального застосування та випускається в однодозовому контейнері."
73,1.0,CombinedTerm,2023-10-10T20:40:14.011,2024-09-23T15:52:24.329,100000125758,87,1,"Суспензія для перорального застосування в саше","Oral suspension in sachet",ua_9_73,false,null,null,"Лікарський засіб, що складається із суспензії для перорального застосування та випускається в саше."
74,1.0,CombinedTerm,2023-10-10T20:40:14.014,2024-09-23T15:52:24.332,100000125759,84,4,"Порошок і розчинник у попередньо наповненому шприці для розчину для ін’єкцій","Powder and solvent in pre-filled syringe for solution for injection",ua_9_74,false,null,null,"null"
75,1.0,CombinedTerm,2023-10-10T20:40:14.016,2024-09-23T15:52:24.336,100000125762,88,1,"Розчин і суспензія для приготування суспензії для ін’єкцій у попередньо заповненому шприці","Solution and suspension for suspension for injection in pre-filled syringe",ua_9_75,false,null,null,"Лікарський засіб, що складається з розчину та суспензії для приготування суспензії для ін’єкцій та випускається у попередньо наповненому шприці. Розчин і суспензія містяться в різних відділеннях попередньо наповненого шприца, який містить усі компоненти, необхідні для приготування суспензії для ін’єкції."
76,1.0,CombinedTerm,2023-10-10T20:40:14.018,2024-09-23T15:52:24.339,100000125773,88,3,"Гранули пролонгованої дії для приготування суспензії для перорального застосування в саше","Prolonged-release granules for oral suspension in sachet",ua_9_76,false,null,null,"Лікарський засіб, що складається з гранул пролонгованої дії для приготування суспензії для перорального застосування та випускається в саше."
77,1.0,CombinedTerm,2023-10-10T20:40:14.019,2024-09-23T15:52:24.342,100000125774,87,1,"Гранули пролонгованої дії в саше","Prolonged-release granules in sachet",ua_9_77,false,null,null,"Лікарський засіб, що складається з гранул пролонгованої дії та випускається в саше."
78,1.0,CombinedTerm,2023-10-10T20:40:14.022,2024-09-23T15:52:24.345,100000125775,89,1,"Суспензія пролонгованої дії для ін’єкцій у попередньо наповненому шприці","Prolonged-release suspension for injection in pre-filled syringe",ua_9_78,false,null,null,"Лікарський засіб, що складається із суспензії пролонгованої дії для ін’єкцій та випускається в попередньо наповненому шприці."
79,1.0,CombinedTerm,2023-10-10T20:40:14.023,2024-09-23T15:52:24.348,100000125776,90,1,"Розчин для інфузій у попередньо наповненому шприці","Solution for infusion in pre-filled syringe",ua_9_79,false,null,null,"Лікарський засіб, що складається з розчину для інфузій та випускається у попередньо наповненому шприці."
80,1.0,CombinedTerm,2024-09-23T15:52:24.089,2024-09-23T15:52:24.092,200000017731,68,1,"Порошок для приготування суспензії оральної в саше","Powder for oral suspension in sachet",ua_9_80,false,null,null,"Лікарський засіб, що складається з порошку для приготування суспензії для перорального застосування та випускається в саше."
81,1.0,CombinedTerm,2024-09-23T15:52:24.130,2024-09-23T15:52:24.132,200000018794,65,1,"Розчин оральний в багатодозовому контейнері з дозуючим насосом","Oral solution in multidose container with metering pump",ua_9_81,false,null,null,"Лікарський засіб, що складається з розчину для перорального застосування в багатодозовому контейнері з дозуючим насосом."
82,1.0,CombinedTerm,2024-09-23T15:52:24.146,2024-09-23T15:52:24.148,200000025956,58,1,"Гранули, вкриті оболонкою, в однодозовому контейнері","Film-coated granules in single-dose container",ua_9_82,false,null,null,"Лікарський засіб, що складається з гранул, вкритих плівковою оболонкою, та випускається в однодозовому контейнері."
83,1.0,CombinedTerm,2024-09-23T15:52:24.150,2024-09-23T15:52:24.153,200000027808,56,1,"Дисперсія для ін’єкцій у попередньо наповненому шприці","Dispersion for injection in pre-filled syringe",ua_9_83,false,null,null,"Лікарський засіб, що складається з дисперсії для ін’єкцій та випускається у попередньо наповненому шприці."
84,1.0,CombinedTerm,2024-09-23T15:52:24.155,2024-09-23T15:52:24.157,200000031129,5,1,"Внутрішньокамерний імплантат в аплікаторі","Intracameral implant in applicator",ua_9_84,false,null,null,"Лікарський засіб, що складається з внутрішньокамерного імплантату та випускається в аплікаторі."
85,1.0,CombinedTerm,2024-09-23T15:52:24.169,2024-09-23T15:52:24.171,200000032425,25,1,"Гранули для приготування суспензії (кишковорозчинної) гастрорезистентної для перорального застосування у саше","Granules for gastro-resistant oral suspension in sachet",ua_9_85,false,null,null,"Лікарський засіб, що складається з гранул для приготування суспензії (кишковорозчинної) гастрорезистентної для перорального застосування та випускається у саше."
86,1.0,CombinedTerm,2024-09-23T15:52:24.173,2024-09-23T15:52:24.175,200000032426,24,1,"Гранули для приготування суспензії пролонгованої дії для перорального застосування в саше","Granules for prolonged-release oral suspension in sachet",ua_9_86,false,null,null,"Лікарський засіб, що складається з гранул для приготування суспензії пролонгованої дії для перорального застосування та випускається в саше."
