no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
11,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.422,2024-09-23T16:07:12.732,100000174065,81,1,"Порошок і розчинник для сиропу","Powder and solvent for syrup",ua_8_11,false,null,null,"Порошок (включаючи порошок ліофілізований ) і розчинник, що призначені для приготування сиропу шляхом розчинення порошку в розчиннику."
12,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.423,2024-09-23T16:07:12.745,100000156068,87,1,"Назальні краплі, ліофілізат і розчинник для суспензії","Nasal drops, lyophilisate and solvent for suspension",ua_8_12,false,null,null,"Ліофілізат (порошок ліофілізований) і розчинник, що призначені для приготування крапель назальних, суспензії для ветеринарного застосування шляхом диспергування ліофілізату в розчиннику."
13,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.424,2024-09-23T16:07:12.748,100000171238,87,1,"Ліофілізат і розчинник для окулоназальної суспензії","Lyophilisate and solvent for oculonasal suspension",ua_8_13,false,null,null,"Ліофілізат (порошок ліофілізований) і розчинник, що призначені для приготування суспензії окулоназальної для ветеринарного застосування шляхом диспергування ліофілізату в розчиннику."
14,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.426,2024-09-23T16:07:12.751,100000171935,88,1,"Емульсія та ліофілізат для суспензії для ін’єкцій","Emulsion and lyophilisate for suspension for injection",ua_8_14,false,null,null,"Емульсія стерильна та ліофілізат стерильний (порошок ліофілізований), що призначені для приготування суспензії для ін’єкцій, для ветеринарного застосування шляхом диспергування ліофілізату в емульсії. Емульсія містить діючу(і) речовину(и); ліофілізат може містити або не містити діючу(і) речовину(и)."
15,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.427,2024-09-23T16:07:12.770,200000002161,86,1,"Назальний спрей, ліофілізат і розчинник для суспензії","Nasal spray, lyophilisate and solvent for suspension",ua_8_15,false,null,null,"Ліофілізат (порошок ліофілізований) і розчинник, що призначені для приготування спрею назального, суспензії, для ветеринарного застосування шляхом диспергування ліофілізату в розчиннику."
16,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.429,2024-09-23T16:07:12.821,200000004201,4,1,"Розчин і дисперсія для дисперсії для небулайзера","Solution and dispersion for nebuliser dispersion",ua_8_16,false,null,null,"null"
17,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.430,2024-09-23T16:07:12.824,200000004820,79,1,"Ліофілізат і розчинник для емульсії для ін'єкцій","Lyophilisate and solvent for emulsion for injection",ua_8_17,false,null,null,"Ліофілізат стерильний (порошок ліофілізований) і розчинник стерильний, що призначені для приготування емульсії для ін’єкцій для ветеринарного застосування шляхом змішування порошку та розчинника."
18,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.431,2024-09-23T16:07:12.827,200000004819,81,1,"Шипучий порошок і порошок для для пероральної суспензії","Effervescent powder and powder for oral suspension",ua_8_18,false,null,null,"Порошок шипучий і порошок, що призначені для приготування пероральної суспензії шляхом розчинення та/або диспергування порошку шипучого і порошку у зазначеній рідині (рідинах). Порошок шипучий містить діючу(і) речовину(и); порошок може містити або не містити діючу(і) речовину(и)."
19,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.432,2024-09-23T16:07:12.829,200000005547,62,1,"Порошок і розчин для суспензії для ін'єкцій","Powder and solution for suspension for injection",ua_8_19,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчин стерильний, обидва з яких містять діючу речовину(и), що призначені для приготування суспензії для ін’єкцій шляхом диспергування порошку в розчині."
20,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.433,2024-09-23T16:07:12.833,200000010382,4,4,"Ліофілізат і розчинник для суспензії для назального спрею або ін’єкції","Lyophilisate and solvent for suspension for nasal spray or injection",ua_8_20,false,null,null,"null"
21,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.434,2024-09-23T16:07:12.836,200000010620,3,4,"Суспензія та розчин для суспензії для ін'єкцій","Suspension and solution for suspension for injection",ua_8_21,false,null,null,"null"
22,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.435,2024-09-23T16:07:12.839,200000002287,87,1,"Порошок і розчин для дисперсії для бджолиних вуликів","Powder and solution for bee-hive dispersion",ua_8_22,false,null,null,"Порошок і розчин, обидва з яких містять діючу(і) речовину(и), призначені для приготування дисперсії для вуликів шляхом змішування порошку з розчином."
23,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.436,2024-09-23T16:07:12.842,100000073366,86,1,"Порошок і розчинник для перорального розчину","Powder and solvent for oral solution",ua_8_23,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування розчину для перорального застосування шляхом розчинення порошку в розчиннику."
24,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.438,2024-09-23T16:07:12.845,100000073651,140,1,"Порошок і розчинник для пероральної суспензії","Powder and solvent for oral suspension",ua_8_24,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування пероральної суспензії шляхом диспергування порошку в розчиннику."
25,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.439,2024-09-23T16:07:12.848,100000073774,85,1,"Очні краплі, порошок і розчинник для розчину","Eye drops, powder and solvent for solution",ua_8_25,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування крапель очних, розчину, шляхом розчинення порошку в розчиннику."
26,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.440,2024-09-23T16:07:12.851,100000073781,85,1,"Очні краплі, порошок і розчинник для суспензії","Eye drops, powder and solvent for suspension",ua_8_26,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування крапель очних, суспензії, шляхом диспергування порошку в розчиннику."
27,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.441,2024-09-23T16:07:12.854,100000073801,84,1,"Вушні краплі, порошок і розчинник для суспензії","Ear drops, powder and solvent for suspension",ua_8_27,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування крапель вушних, суспензії, шляхом диспергування порошку в розчиннику."
28,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.442,2024-09-23T16:07:12.857,100000073860,83,1,"Порошок і розчинник для розчину для інфузій","Powder and solvent for solution for infusion",ua_8_28,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування розчину для інфузій шляхом розчинення порошку в розчиннику."
29,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.443,2024-09-23T16:07:12.860,100000073868,84,1,"Порошок і розчинник для розчину для ін'єкцій","Powder and solvent for solution for injection",ua_8_29,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування розчину для ін'єкцій шляхом розчинення порошку в розчиннику."
30,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.444,2024-09-23T16:07:12.863,100000073869,85,1,"Порошок і розчинник для суспензії для ін'єкцій","Powder and solvent for suspension for injection",ua_8_30,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування суспензії для ін'єкцій шляхом диспергування порошку в розчиннику."
31,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.445,2024-09-23T16:07:12.867,100000073884,88,1,"Порошок і розчинник для імплантаційної пасти","Powder and solvent for implantation paste",ua_8_31,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування імплантаційної пасти шляхом диспергування порошку в розчиннику."
32,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.446,2024-09-23T16:07:12.871,100000073891,88,1,"Ендотрахеопульмональна інстиляція, порошок і розчинник для розчину","Endotracheopulmonary instillation, powder and solvent for solution",ua_8_32,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник водний, що призначені для приготування розчину для інстиляції ендотрахеопульмональної шляхом розчинення порошку в розчиннику."
33,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.447,2024-09-23T16:07:12.875,100000073892,86,1,"Порошок і розчинник для ендоцервікального гелю","Powder and solvent for endocervical gel",ua_8_33,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування гелю ендоцервікального шляхом змішування порошку та розчинника."
34,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.449,2024-09-23T16:07:12.879,100000073941,87,1,"Порошок і розчинник для герметика","Powder and solvent for sealant",ua_8_34,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування герметика шляхом розчинення порошку в розчиннику."
35,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.450,2024-09-23T16:07:12.883,100000073972,89,1,"Концентрат і розчинник для концентрату для розчину для інфузій","Concentrate and solvent for concentrate for solution for infusion",ua_8_35,false,null,null,"Концентрат стерильний і розчинник стерильний, призначені для приготування концентрату розчину для інфузій шляхом розведення концентрату розчинником; отриманий концентрат для розчину для інфузій необхідно згодом знову розвести перед введенням у вигляді розчину для інфузій."
36,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.451,2024-09-23T16:07:12.887,100000073973,86,3,"Концентрат і розчинник для нанесення на шкіру","Concentrate and solvent for cutaneous use",ua_8_36,false,null,null,"null"
37,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.452,2024-09-23T16:07:12.891,100000073974,87,3,"Концентрат і розчинник для ін'єкцій","Concentrate and solvent for injection",ua_8_37,false,null,null,"null"
38,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.453,2024-09-23T16:07:12.896,100000073975,90,1,"Концентрат і розчинник для розчину для інфузій","Concentrate and solvent for solution for infusion",ua_8_38,false,null,null,"Концентрат стерильний і розчинник стерильний, що призначені для приготування розчину для інфузій шляхом розведення концентрату розчинником."
39,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.454,2024-09-23T16:07:12.900,100000073987,90,3,"Концентрат і розчинник для розчину для інфузій","Concentrate and diluent for solution for infusion",ua_8_39,false,null,null,"null"
40,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.455,2024-09-23T16:07:12.904,100000073988,88,1,"Концентрат і розчинник для нанесення на шкіру","Concentrate and solvent for cutaneous solution",ua_8_40,false,null,null,"Концентрат і розчинник, що призначені для приготування розчину для нанесення на шкіру шляхом розведення концентрату розчинником."
41,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.456,2024-09-23T16:07:12.908,100000073989,89,1,"Концентрат і розчинник для розчину для ін'єкцій","Concentrate and solvent for solution for injection",ua_8_41,false,null,null,"Концентрат стерильний і розчинник стерильний, що призначені для приготування розчину для ін'єкцій шляхом розведення концентрату розчинником."
42,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.457,2024-09-23T16:07:12.911,100000073990,88,1,"Концентрат і розчинник для суспензії для ін'єкцій","Concentrate and solvent for suspension for injection",ua_8_42,false,null,null,"Концентрат стерильний і розчинник стерильний, що призначені для приготування суспензії для ін'єкцій шляхом розведення концентрату розчинником."
43,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.458,2024-09-23T16:07:12.915,100000073999,88,1,"Гранули та розчинник для суспензії для ін’єкцій","Granules and solvent for suspension for injection",ua_8_43,false,null,null,"Гранули стерильні і розчинник стерильний, що призначені для приготування суспензії для ін'єкцій шляхом диспергування гранул в розчиннику."
44,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.459,2024-09-23T16:07:12.919,100000074015,92,1,"Порошок і розчинник для концентрату для розчину для інфузій","Powder and solvent for concentrate for solution for infusion",ua_8_44,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування концентрату для розчину для інфузій шляхом розчинення порошку в розчиннику; отриманий концентрат для розчину для інфузій необхідно згодом розвести перед введенням у вигляді розчину для інфузій."
45,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.461,2024-09-23T16:07:12.923,100000074016,87,1,"Порошок і розчинник для нашкірного розчину","Powder and solvent for cutaneous solution",ua_8_45,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування розчину нашкірного шляхом розчинення порошку в розчиннику."
46,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.462,2024-09-23T16:07:12.927,100000074017,89,1,"Порошок і розчинник для гінгівального гелю","Powder and solvent for gingival gel",ua_8_46,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування ясенного гелю шляхом змішування порошку та розчинника."
47,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.463,2024-09-23T16:07:12.931,100000074018,91,1,"Порошок і розчинник для суспензії з пролонгованим вивільненням для ін’єкції","Powder and solvent for prolonged-release suspension for injection",ua_8_47,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування суспензії пролонгованої дії для ін’єкцій шляхом диспергування порошку в розчиннику."
48,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.464,2024-09-23T16:07:12.935,100000074030,90,1,"Порошок і розчинник для розчину для ендосинусіального розчину","Powder and solvent for endosinusial solution",ua_8_48,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування розчину для ендосинусіального введення шляхом розчинення порошку в розчиннику."
49,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.465,2024-09-23T16:07:12.938,100000074031,89,1,"Порошок і розчинник для розчину для внутрішньоочних інстиляцій","Powder and solvent for intraocular instillation solution",ua_8_49,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування розчину для інстиляції внутрішньоочної шляхом розчинення порошку в розчиннику."
50,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.466,2024-09-23T16:07:12.942,100000074032,88,1,"Порошок і суспензія для суспензії для ін'єкцій","Powder and suspension for suspension for injection",ua_8_50,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і суспензія стерильна, обидва з яких містять діючу(і) речовину(и), що призначені для приготування суспензії для ін’єкцій шляхом диспергування порошку в суспензії."
51,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.467,2024-09-23T16:07:12.945,100000074048,92,1,"Суспензія та шипучі гранули для пероральної суспензії","Suspension and effervescent granules for oral suspension",ua_8_51,false,null,null,"Суспензія та гранули шипучі, що призначені для приготування пероральної суспензії шляхом розчинення або диспергування гранул шипучих у суспензії, або шляхом розчинення чи диспергування гранул шипучих у вказаній рідині та змішування її із суспензією. Суспензія містить діючу(і) речовину(и); гранули шипучі не містять діючу(і) речовину(и)."
52,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.468,2024-09-23T16:07:12.949,100000074051,92,1,"Таблетка і розчинник для ректальної суспензії","Tablet and solvent for rectal suspension",ua_8_52,false,null,null,"Таблетка і розчинник, що призначені для приготування суспензії ректальної шляхом диспергування таблетки в розчиннику."
53,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.469,2024-09-23T16:07:12.952,100000074053,90,1,"Порошок і розчинник для стоматологічного гелю","Powder and solvent for dental gel",ua_8_53,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування гелю стоматологічного шляхом змішування порошку та розчинника."
54,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.470,2024-09-23T16:07:12.955,100000074056,87,1,"Газ і розчинник для дисперсії для ін’єкцій/інфузій","Gas and solvent for dispersion for injection/infusion",ua_8_54,false,null,null,"Стерильний газ та стерильний розчинник, або в одному відділенні, або в різних відділеннях, призначені для приготування дисперсії для ін'єкцій/інфузій шляхом диспергування газу в розчиннику."
55,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.471,2024-09-23T16:07:12.958,100000074057,85,1,"Порошок і розчинник для розчину для ін’єкцій/інфузій","Powder and solvent for solution for injection/infusion",ua_8_55,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування розчину для ін’єкцій/інфузій шляхом розчинення порошку в розчиннику."
56,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.472,2024-09-23T16:07:12.961,100000074061,90,1,"Суспензія і розчин для спрею","Suspension and solution for spray",ua_8_56,false,null,null,"null"
57,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.473,2024-09-23T16:07:12.964,100000074064,88,1,"Таблетки і порошок для для перорального розчину","Tablet and powder for oral solution",ua_8_57,false,null,null,"Таблетка і порошок, що призначені для приготування розчину для перорального застосування шляхом розчинення таблетки і порошку у вказаній рідині. Таблетка містить діючу(і) речовину(и); порошок не містить діючої(их) речовин(и)."
58,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.474,2024-09-23T16:07:12.967,100000075580,86,1,"Таблетки і порошок для перорального розчину","Emulsion and suspension for emulsion for injection",ua_8_58,false,null,null,"Емульсія стерильна та суспензія стерильна, обидві з яких містять діючу(і) речовину(и), що призначені для приготування емульсії для ін’єкцій шляхом змішування емульсії та суспензії."
59,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.475,2024-09-23T16:07:12.969,100000075584,88,1,"Порошок і розчинник для дисперсії для ін'єкцій","Powder and solvent for dispersion for injection",ua_8_59,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування дисперсії для ін'єкцій шляхом диспергування порошку в розчиннику."
60,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.476,2024-09-23T16:07:12.972,100000075587,5,4,"Порошок для промивки ротової порожнини","Powder for mouth wash",ua_8_60,false,null,null,"null"
61,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.478,2024-09-23T16:07:12.975,200000015518,63,3,"Гастрорезистентний (кишковорозчинний) порошок і розчинник для пероральної суспензії","Gastro-resistant powder and solvent for oral suspension",ua_8_61,false,null,null,"Порошок (кишковорозчинний) гастрорезистентний і розчинник, що призначені для приготування суспензії (кишковорозчинної) гастрорезистентної для перорального застосування шляхом диспергування порошку в розчиннику."
62,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.479,2024-09-23T16:07:12.978,200000015522,4,4,"Назальні краплі, порошок і розчинник для суспензії","Nasal drops, powder and solvent for suspension",ua_8_62,false,null,null,"null"
63,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.480,2024-09-23T16:07:12.981,200000015525,5,4,"Порошок і розчинник для нашкірної суспензії","Powder and solvent for cutaneous suspension",ua_8_63,false,null,null,"null"
64,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.481,2024-09-23T16:07:12.983,200000016182,67,1,"Концентрат і розчинник для дисперсії для ін'єкцій","Concentrate and solvent for dispersion for injection",ua_8_64,false,null,null,"Концентрат стерильний і розчинник стерильний, що призначені для приготування дисперсії для ін’єкцій шляхом розведення концентрату розчинником."
65,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.482,2024-09-23T16:07:12.986,100000116137,87,1,"Ліофілізат і розчинник для розчину для ін'єкцій","Lyophilisate and solvent for solution for injection",ua_8_65,false,null,null,"Ліофілізат стерильний (порошок ліофілізований) і розчинник стерильний, що призначені для розчину для ін'єкцій для ветеринарного застосування шляхом розчинення ліофілізату в розчиннику."
66,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.483,2024-09-23T16:07:12.989,100000116141,84,4,"Фібриновий герметик-порошок і розчинник для фібринового герметика","Fibrin sealant-powder and solvent for fibrin sealant",ua_8_66,false,null,null,"null"
67,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.484,2024-09-23T16:07:12.992,100000116155,87,1,"Гранули та розчинник для пероральної суспензії","Granules and solvent for oral suspension",ua_8_67,false,null,null,"Гранули та розчинник, що призначені для приготування пероральної суспензії шляхом диспергування гранул у розчиннику."
68,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.485,2024-09-23T16:07:12.995,100000116160,86,1,"Ліофілізат і розчинник для суспензії для ін'єкцій","Lyophilisate and solvent for suspension for injection",ua_8_68,false,null,null,"Ліофілізат стерильний (порошок ліофілізований) і розчинник стерильний, що призначені для приготування суспензії для ін'єкцій для ветеринарного застосування шляхом диспергування ліофілізату в розчиннику."
69,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.486,2024-09-23T16:07:12.997,100000116172,88,1,"Порошок і гель для гелю","Powder and gel for gel",ua_8_69,false,null,null,"Порошок і гель, що призначені для приготування гелю (для нанесення на шкіру) шляхом змішування порошку в гелі. Порошок містить діючу(і) речовину(и); гель не містить діючої(их) речовин(и)."
70,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.487,2024-09-23T16:07:13,100000116173,86,1,"Порошок і розчин для розчину для ін'єкцій","Powder and solution for solution for injection",ua_8_70,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчин стерильний, обидва з яких містять діючу(і) речовину(и), що призначені для приготування розчину для ін’єкцій шляхом розчинення порошку в розчині."
71,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.488,2024-09-23T16:07:13.003,100000116174,89,1,"Порошок і розчинник для епілезійного розчину","Powder and solvent for epilesional solution",ua_8_71,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і розчинник стерильний, що призначені для приготування розчину епілезійного шляхом розчинення порошку в розчиннику."
72,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.489,2024-09-23T16:07:13.005,100000116175,88,1,"Порошок і розчинник для інтравезикального розчину","Powder and solvent for intravesical solution",ua_8_72,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування розчину інтравезикального (внутрішньоміхурового) шляхом розчинення порошку в розчиннику."
73,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.490,2024-09-23T16:07:13.008,100000116176,89,1,"Порошок і розчинник для інтравезикальної суспензії","Powder and solvent for intravesical suspension",ua_8_73,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування суспензії інтравезикальної (?внутрішньоміхурової) шляхом диспергування порошку в розчиннику."
74,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.491,2024-09-23T16:07:13.011,100000116177,90,1,"Порошок і розчинник для розчину для небулайзера","Powder and solvent for nebuliser solution",ua_8_74,false,null,null,"Порошок (включаючи порошок ліофілізований) і розчинник, що призначені для приготування розчину для небулайзера шляхом розчинення порошку в розчиннику."
75,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.493,2024-09-23T16:07:13.013,100000116179,89,3,"Порошок, дисперсія та розчинник для концентрату для дисперсії для інфузій","Powder, dispersion and solvent for concentrate for dispersion for infusion",ua_8_75,false,null,null,"Порошок стерильний (включаючи порошок ліофілізований) і дисперсія стерильна, обидві з яких містять діючу(і) речовину(и), і розчинник стерильний, що призначені для приготування концентрату для дисперсії для інфузій; вона готується, як зазначено в інформації на упаковці; отриманий концентрат для дисперсії для інфузій необхідно згодом розвести перед введенням у вигляді дисперсії для інфузій."
76,1.0,CombinedPharmaceuticalDoseForm,2023-10-10T10:38:48.494,2024-09-23T16:07:13.016,200000016200,66,1,"Концентрат і розчинник для інтравезикального розчину","Concentrate and solvent for intravesical solution",ua_8_76,false,null,null,"Концентрат і розчинник, що призначені для приготування розчину інтравезикального (?внутрішньоміхурового) шляхом розведення концентрату розчинником."
