no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
19,1.0,ComponentType,2024-10-18T14:50:49.818,2024-10-18T14:50:49.821,200000005585,61,1,"Обгортка","Wrapper",ua_10_19,false,null,null,"Однодозовий або багатодозовий контейнер, як правило, складається з однієї гнучкої поверхні (яка може складатися з одного або кількох шарів і може бути покрита), призначеної для використання в одній або кількох одиницях твердого препарату, такого як таблетка або льодяник. Багатодозові обгортки можуть бути використані для представлення окремих одиниць лікарського засобу разом у формі рулону, який можна розірвати або іншим чином відкрити, щоб дозволити видалити необхідну кількість одиниць. Блістери, саше, смужки та однодозові блістери виключаються."
20,1.0,ComponentType,2024-10-18T14:50:49.824,2024-10-18T14:50:49.827,200000010647,59,1,"Кришечка","Lid",ua_10_20,false,null,null,"Установлений закупорювальний засіб, як правило, такий, що замикається на контейнері для збереження герметичності."
21,1.0,ComponentType,2024-10-18T14:50:49.829,2024-10-18T14:50:49.832,200000011726,56,4,"Капсула для відкриття","Capsule for opening",ua_10_21,false,null,null,"null"
22,1.0,ComponentType,2024-10-18T14:50:49.835,2024-10-18T14:50:49.837,200000012539,2,4,"Пакет-саше із захистом від застосування дітьми","Child-resistant sachet",ua_10_22,false,null,null,"null"
23,1.0,ComponentType,2024-10-18T14:50:49.840,2024-10-18T14:50:49.842,100000073490,82,1,"Ампула","Ampoule",ua_10_23,false,null,null,"Контейнер герметизований плавленням і відкривається виключно шляхом розбивання. Вміст призначений для одноразового використання."
24,1.0,ComponentType,2024-10-18T14:50:49.845,2024-10-18T14:50:49.847,100000073491,136,1,"Аплікатор","Applicator",ua_10_24,false,null,null,"Пристрій для введення, який використовується для введення ліків у певну ділянку тіла."
25,1.0,ComponentType,2024-10-18T14:50:49.850,2024-10-18T14:50:49.852,100000073492,84,1,"Пристрій для самостійної ін'єкції (автоінжекторний пристрій)","Automatic injection device",ua_10_25,false,null,null,"Пристрій для доставки попередньо встановленої дози продукту шляхом ін'єкції кільком тваринам по черзі."
26,1.0,ComponentType,2024-10-18T14:50:49.855,2024-10-18T14:50:49.857,100000073493,83,1,"Пакет","Bag",ua_10_26,false,null,null,"Контейнер, що складається з поверхонь, незалежно від того, мають плоске дно чи ні, виготовлені з гнучкого матеріалу, як правило, закриті знизу та з боків пломбуванням; у верхній частині, можливо, закрити шляхом сплавлення матеріалу, залежно від передбачуваного використання. Оснащений спеціальними насадками. Містить кінцевий препарат в одному відділенні або компоненти, необхідні для його приготування, в різних (?інших) відділеннях."
27,1.0,ComponentType,2024-10-18T14:50:49.860,2024-10-18T14:50:49.862,100000073494,84,1,"Пистолет (для введення пілюлей або таблеток тваринам)","Balling gun",ua_10_27,false,null,null,"Пристрій для доставки дози твердої лікарської форми в горло тварини."
28,1.0,ComponentType,2024-10-18T14:50:49.864,2024-10-18T14:50:49.866,100000073495,83,1,"Бочка","Barrel",ua_10_28,false,null,null,"Контейнер великого розміру, підходить для рідких, твердих і напівтвердих лікарських форм."
29,1.0,ComponentType,2024-10-18T14:50:49.869,2024-10-18T14:50:49.871,100000073496,84,1,"Блістер","Blister",ua_10_29,false,null,null,"Контейнер (зазвичай багатодозовий), що складається з двох шарів, один з яких має форму для розміщення окремих доз. Смужки та однодозові блістери виключені."
30,1.0,ComponentType,2024-10-18T14:50:49.873,2024-10-18T14:50:49.876,100000073497,85,1,"Пляшка","Bottle",ua_10_30,false,null,null,"Ємність з більш-менш вираженою горловиною і зазвичай плоским дном."
31,1.0,ComponentType,2024-10-18T14:50:49.878,2024-10-18T14:50:49.880,100000073498,83,1,"Коробка","Box",ua_10_31,false,null,null,"Первинний контейнер, що складається з однієї або декількох частин, виготовлених з легкого матеріалу, може закриватися."
32,1.0,ComponentType,2024-10-18T14:50:49.881,2024-10-18T14:50:49.883,100000073499,82,1,"Пензель (щіточка)","Brush",ua_10_32,false,null,null,"Пристрій для введення, оснащений тонким пензлем, який використовується для нанесення рідких лікарських форм."
33,1.0,ComponentType,2024-10-18T14:50:49.885,2024-10-18T14:50:49.887,100000073500,83,1,"Пензель-аплікатор","Brush applicator",ua_10_33,false,null,null,"Закупорювальний засіб з щітковим пристроєм (пензлем)."
34,1.0,ComponentType,2024-10-18T14:50:49.889,2024-10-18T14:50:49.891,100000073501,83,1,"Канюля","Cannula",ua_10_34,false,null,null,"Пристрій для введення, трубчастий з конічним наконечником, який використовується для застосування рідких або напівтвердих лікарських форм."
35,1.0,ComponentType,2024-10-18T14:50:49.893,2024-10-18T14:50:49.895,100000073502,83,1,"Кришка","Cap",ua_10_35,false,null,null,"Порожнистий предмет без різьблення, переважно циліндричної форми, призначений для закриття контейнера."
36,1.0,ComponentType,2024-10-18T14:50:49.897,2024-10-18T14:50:49.898,100000073503,83,1,"Картридж","Cartridge",ua_10_36,false,null,null,"Наповнений контейнер, як правило, циліндричний, що містить стерильний однодозовий або багатодозовий парентеральний препарат; він містить кінцевий препарат в одному відділенні або компоненти, необхідні для його приготування, в різних відділеннях. Він може постачатися як невід’ємна частина попередньо наповненої шприц-ручки або бути призначений для використання в багаторазовому пристрої, спеціально розробленому для цієї мети, наприклад ручці. Картриджі-дозатори виключаються."
37,1.0,ComponentType,2024-10-18T14:50:49.901,2024-10-18T14:50:49.904,100000073504,83,1,"Закупорювальний засіб із захистом від відкриття дітьми","Child-resistant closure",ua_10_37,false,null,null,"Закупорювальний засіб, який важко відкрити маленьким дітям, але не складно правильно відкрити дорослим."
38,1.0,ComponentType,2024-10-18T14:50:49.906,2024-10-18T14:50:49.908,100000073505,83,1,"Стаканчик","Cup",ua_10_38,false,null,null,"Пристрій для введення, що використовується для введення певної кількості рідкої або багатодозової твердої лікарської форми, незалежно від того, точно виміряно чи ні."
39,1.0,ComponentType,2024-10-18T14:50:49.910,2024-10-18T14:50:49.912,100000073506,83,1,"Аплікатор для нанесення олії","Dabbing applicator",ua_10_39,false,null,null,"Закупорювальний засіб з пристроєм для нанесення олії."
40,1.0,ComponentType,2024-10-18T14:50:49.913,2024-10-18T14:50:49.916,100000073507,84,1,"Дротик","Dart",ua_10_40,false,null,null,"Направлена ракета, яка при контакті з твариною виділяє свій лікарський вміст."
41,1.0,ComponentType,2024-10-18T14:50:49.918,2024-10-18T14:50:49.920,100000073508,84,1,"Аплікатор для нанесення порошку","Dredging applicator",ua_10_41,false,null,null,"Закупорювальний засіб з пристроєм у формі дротика"
42,1.0,ComponentType,2024-10-18T14:50:49.921,2024-10-18T14:50:49.923,100000073509,82,1,"Контейнер для нанесення порошку","Dredging container",ua_10_42,false,null,null,"Контейнер для лікарської форми для нанесення порошку."
43,1.0,ComponentType,2024-10-18T14:50:49.925,2024-10-18T14:50:49.927,100000073510,82,1,"Пістолет-дозатор для орального введення (тваринам)","Drench gun",ua_10_43,false,null,null,"Пристрій для введення пероральної рідини тварині."
44,1.0,ComponentType,2024-10-18T14:50:49.929,2024-10-18T14:50:49.931,100000073511,83,1,"Аплікатор-крапельниця","Dropper applicator",ua_10_44,false,null,null,"Гвинтова кришка із крапельницею."
45,1.0,ComponentType,2024-10-18T14:50:49.933,2024-10-18T14:50:49.935,100000073512,83,1,"Контейнер-крапельниця","Dropper container",ua_10_45,false,null,null,"Контейнер, як правило, пляшка, що оснащений аплікатором-крапельницею."
46,1.0,ComponentType,2024-10-18T14:50:49.937,2024-10-18T14:50:49.939,100000073513,83,1,"Кріогенний стаціонарний резервуар","Fixed cryogenic vessel",ua_10_46,false,null,null,"Статичний термоізольований контейнер, призначений для підтримки вмісту в рідкому стані"
47,1.0,ComponentType,2024-10-18T14:50:49.941,2024-10-18T14:50:49.942,100000073514,84,1,"Газовий балон","Gas cylinder",ua_10_47,false,null,null,"Контейнер, зазвичай циліндричної форми, призначений для стисненого, зрідженого або розчиненого газу, що оснащений пристроєм для регулювання мимовільного витікання газу при атмосферному тиску та кімнатній температурі."
48,1.0,ComponentType,2024-10-18T14:50:49.944,2024-10-18T14:50:49.946,100000073515,83,3,"Пристрій для трансдермальної доставки під високим тиском","High pressure transdermal delivery device",ua_10_48,false,null,null,"null"
49,1.0,ComponentType,2024-10-18T14:50:49.948,2024-10-18T14:50:49.950,100000073516,84,1,"Пристрій для встановлення імплантів","Implanter",ua_10_49,false,null,null,"Пристрій для введення імплантів."
50,1.0,ComponentType,2024-10-18T14:50:49.952,2024-10-18T14:50:49.954,100000073517,84,1,"Інгалятор","Inhaler",ua_10_50,false,null,null,"Пристрій для введення лікарського засобу для інгаляцій. Небулайзер виключений."
51,1.0,ComponentType,2024-10-18T14:50:49.956,2024-10-18T14:50:49.958,100000073518,84,1,"Пристрій для ембріональної ін'єкції","In-ovo injection device",ua_10_51,false,null,null,"Пристрій для автоматичного введення в яйця з ембріоном."
52,1.0,ComponentType,2024-10-18T14:50:49.960,2024-10-18T14:50:49.961,100000073519,82,1,"Ін'єкційна голка","Injection needle",ua_10_52,false,null,null,"Голка порожниста з фіксатором, призначена для введення рідких лікарських форм."
53,1.0,ComponentType,2024-10-18T14:50:49.963,2024-10-18T14:50:49.965,100000073520,82,1,"Ін'єкційний шприц","Injection syringe",ua_10_53,false,null,null,"Пристрій для введення, циліндричний, з канюлеподібною насадкою, з фіксованою голкою або без неї (яка може бути оснащена або не оснащена захисним пристроєм для голки) і рухомим поршнем зі шатуном, що використовується для введення, зазвичай парентерального, точно відміряної кількості рідкої лікарської форми."
54,1.0,ComponentType,2024-10-18T14:50:49.967,2024-10-18T14:50:49.969,100000073521,82,1,"Внутрішня калібрувальна камера з градуюванням","Internal graduated calibration chamber",ua_10_54,false,null,null,"Градуйований пристрій для з’єднання з контейнером для введення нашкірної рідини тварині."
55,1.0,ComponentType,2024-10-18T14:50:49.971,2024-10-18T14:50:49.973,100000073522,85,1,"Інтрамамарний шприц","Intramammary syringe",ua_10_55,false,null,null,"Пристрій для введення лікарської форми через сосковий канал."
56,1.0,ComponentType,2024-10-18T14:50:49.975,2024-10-18T14:50:49.976,100000073523,83,1,"Банка","Jar",ua_10_56,false,null,null,"Контейнер без вираженої горловини, з широким отвором у верхній частині та більш-менш плоским дном. Він підходить для напівтвердих і твердих лікарських форм (включаючи ті, що зберігаються/подаються в рідкому середовищі, наприклад, еквіваленти живої тканини). Його можна повторно закривати."
57,1.0,ComponentType,2024-10-18T14:50:49.978,2024-10-18T14:50:49.980,100000073524,84,1,"Вимірювальний пристрій","Measuring device",ua_10_57,false,null,null,"Пристрій для введення відміряної кількості лікарського засобу. Використовувати лише тоді, коли інші терміни не застосовуються."
58,1.0,ComponentType,2024-10-18T14:50:49.982,2024-10-18T14:50:49.984,100000073525,82,1,"Мірна ложка","Measuring spoon",ua_10_58,false,null,null,"Ложка для введення рідких і багатодозових твердих лікарських форм."
59,1.0,ComponentType,2024-10-18T14:50:49.986,2024-10-18T14:50:49.988,100000073526,85,1,"Насос-дозатор","Metering pump",ua_10_59,false,null,null,"Закупорювальний засіб, за допомогою якого відміряна кількість вмісту вивільняється механічним приведенням у дію насоса."
60,1.0,ComponentType,2024-10-18T14:50:49.990,2024-10-18T14:50:49.992,100000073527,82,1,"Клапан-дозатор","Metering valve",ua_10_60,false,null,null,"Закупорювальний засіб, за допомогою якого відміряна кількість вмісту вивільняється шляхом приведення в дію клапана."
61,1.0,ComponentType,2024-10-18T14:50:49.994,2024-10-18T14:50:49.996,100000073528,83,1,"Мобільний кріогенний резервуар","Mobile cryogenic vessel",ua_10_61,false,null,null,"Пересувний термоізольований контейнер, призначений для підтримки вмісту в рідкому стані."
62,1.0,ComponentType,2024-10-18T14:50:49.998,2024-10-18T14:50:50,100000073529,83,1,"Мундштук","Mouthpiece",ua_10_62,false,null,null,"Допоміжний засіб, який використовується для введення або інгаляції лікарського засобу через рот."
63,1.0,ComponentType,2024-10-18T14:50:50.002,2024-10-18T14:50:50.004,100000073530,82,1,"Багатодозовий контейнер","Multidose container",ua_10_63,false,null,null,"Контейнер, що містить кількість препарату, придатну для 2 або більше доз."
64,1.0,ComponentType,2024-10-18T14:50:50.006,2024-10-18T14:50:50.008,100000073531,84,1,"Багатодозовий контейнер з повітронепроникним насосом","Multidose container with airless pump",ua_10_64,false,null,null,"Багатодозовий контейнер із вбудованим насосом, призначений для захисту вмісту від забруднення під час використання."
65,1.0,ComponentType,2024-10-18T14:50:50.010,2024-10-18T14:50:50.012,100000073532,83,1,"Аплікатор для множинної пунктури","Multipuncturer",ua_10_65,false,null,null,"Пристрій для проколу шкіри, зазвичай використовується для імунологічних продуктів, особливо діагностичних."
66,1.0,ComponentType,2024-10-18T14:50:50.014,2024-10-18T14:50:50.016,100000073533,83,1,"Назальний аплікатор","Nasal applicator",ua_10_66,false,null,null,"Допоміжний засіб, що використовується для введення ліків через ніс."
67,1.0,ComponentType,2024-10-18T14:50:50.019,2024-10-18T14:50:50.022,100000073534,83,1,"Небулайзер","Nebuliser",ua_10_67,false,null,null,"Пристрій для перетворення рідини в аерозолі. Контейнери під тиском виключаються."
68,1.0,ComponentType,2024-10-18T14:50:50.025,2024-10-18T14:50:50.027,100000073535,82,1,"Голковий аплікатор","Needle applicator",ua_10_68,false,null,null,"Закупорювальний засіб з голкою."
69,1.0,ComponentType,2024-10-18T14:50:50.030,2024-10-18T14:50:50.033,100000073536,83,1,"Насадка","Nozzle",ua_10_69,false,null,null,"Допоміжний засіб для цілеспрямованого введення рідкого або напівтвердого препарату в певне місце."
70,1.0,ComponentType,2024-10-18T14:50:50.036,2024-10-18T14:50:50.039,100000073537,86,1,"Пероральний шприц","Oral syringe",ua_10_70,false,null,null,"Пристрій для введення рідкої або напівтвердої лікарської форми в ротову порожнину. Він може містити один або більше компонентів, необхідних для приготування кінцевого продукту (наприклад, розчинник), але він не містить самого кінцевого препарату або всіх його компонентів; у таких випадках замість цього використовуйте «Попередньо наповнений оральний шприц»."
71,1.0,ComponentType,2024-10-18T14:50:50.043,2024-10-18T14:50:50.047,100000073538,83,1,"Піпетка","Pipette",ua_10_71,false,null,null,"Пристрій для введення, трубчастий, використовується для введення краплями або в точно відміряній кількості рідких лікарських форм."
72,1.0,ComponentType,2024-10-18T14:50:50.050,2024-10-18T14:50:50.053,100000073539,83,1,"Аплікатор-піпетка","Pipette applicator",ua_10_72,false,null,null,"Закупорювальний засіб з піпеткою."
73,1.0,ComponentType,2024-10-18T14:50:50.056,2024-10-18T14:50:50.059,100000073540,72,1,"Кисет (гнучкий мішечок)","Pouch",ua_10_73,false,null,null,"Елемент упаковки, призначений для використання як первинний або вторинний контейнер, призначений для розміщення одного або кількох лікарських засобів; він виготовлений із гнучкого матеріалу та може бути одноразовим або багаторазовим, а також може мати закупорювальну систему. Пакети та саше виключено."
74,1.0,ComponentType,2024-10-18T14:50:50.062,2024-10-18T14:50:50.064,100000073541,84,1,"Контейнер для заливки","Pour-on container",ua_10_74,false,null,null,"Контейнер із вбудованим аплікатором для наливання."
75,1.0,ComponentType,2024-10-18T14:50:50.067,2024-10-18T14:50:50.070,100000073542,88,1,"Попередньо заповнена гастроентеральна трубка","Pre-filled gastroenteral tube",ua_10_75,false,null,null,"Попередньо наповнена трубка для введення лікарського засобу в шлунково-кишковий тракт."
76,1.0,ComponentType,2024-10-18T14:50:50.073,2024-10-18T14:50:50.076,100000073543,84,1,"Попередньо заповнена ручка","Pre-filled pen",ua_10_76,false,null,null,"Наповнений контейнер, яка зазвичай складається з картриджа, як правило, оснащеного ін’єкційною голкою, розміщеного в пристрої-ручці, яка може бути або не оснащена запобіжним пристроєм для голки. Картридж містить стерильний однодозовий або багатодозовий парентеральний препарат; він містить кінцевий препарат в одному відділенні або компоненти, необхідні для його приготування, в різних відділеннях. Картридж не підлягає заміні, а попередньо наповнена ручка призначена для утилізації, коли вона порожня. Попередньо визначена доза, яку можна регулювати або не регулювати, приведенням у дію, наприклад натисканням кнопки."
77,1.0,ComponentType,2024-10-18T14:50:50.079,2024-10-18T14:50:50.082,100000073544,85,1,"Попередньо заповнений шприц","Pre-filled syringe",ua_10_77,false,null,null,"Наповнений контейнер, що складається з ін’єкційного шприца, який, як правило, постачається з ін’єкційною голкою, яка може мати або не мати запобіжний пристрій для голки. Він містить стерильний однодозовий або багатодозовий парентеральний препарат; він містить кінцевий препарат в одному відділенні або компоненти, необхідні для його приготування, в різних відділеннях. Попередньо наповнений шприц призначений для утилізації, коли він порожній."
78,1.0,ComponentType,2024-10-18T14:50:50.085,2024-10-18T14:50:50.087,100000073545,83,1,"Контейнер під тиском","Pressurised container",ua_10_78,false,null,null,"Контейнер, призначений для стисненого, зрідженого або розчиненого газу, оснащений пристроєм, який після його приведення в дію забезпечує контрольоване спонтанне вивільнення вмісту при атмосферному тиску та кімнатній температурі."
79,1.0,ComponentType,2024-10-18T14:50:50.090,2024-10-18T14:50:50.093,100000073546,82,1,"Аплікатор для прик-тесту","Prick test applicator",ua_10_79,false,null,null,"Пристрій для прик-тестування продуктів, що містять алергени."
80,1.0,ComponentType,2024-10-18T14:50:50.095,2024-10-18T14:50:50.098,100000073547,82,1,"Саше","Sachet",ua_10_80,false,null,null,"Контейнер, що складається з двох поверхонь, виготовлених з гнучкого матеріалу, закривається лише пломбуванням або складанням. Вміст призначений для одноразового використання."
81,1.0,ComponentType,2024-10-18T14:50:50.101,2024-10-18T14:50:50.103,100000073548,85,1,"Скарифікатор","Scarifier",ua_10_81,false,null,null,"Пристрій для подряпнення шкіри."
82,1.0,ComponentType,2024-10-18T14:50:50.106,2024-10-18T14:50:50.108,100000073549,82,1,"Кришка, що нагвинчується","Screw cap",ua_10_82,false,null,null,"Порожнистий циліндричний предмет із гвинтовою різьбою, призначений для закриття контейнера."
83,1.0,ComponentType,2024-10-18T14:50:50.111,2024-10-18T14:50:50.113,100000073550,84,1,"Однодозовий контейнер","Single-dose container",ua_10_83,false,null,null,"Контейнер, який містить певну кількість препарату, призначену для повного або часткового використання лише один раз."
84,1.0,ComponentType,2024-10-18T14:50:50.116,2024-10-18T14:50:50.118,100000073551,83,1,"Шпатель","Spatula",ua_10_84,false,null,null,"Пристрій для введення зі сплощеною стороною, що використовується для нанесення напівтвердих лікарських форм."
85,1.0,ComponentType,2024-10-18T14:50:50.120,2024-10-18T14:50:50.123,100000073552,84,1,"Точний аплікатор","Spot-on applicator",ua_10_85,false,null,null,"Пристрій для точкового (точного) застосування."
86,1.0,ComponentType,2024-10-18T14:50:50.125,2024-10-18T14:50:50.127,100000073553,86,1,"Розпилювальний контейнер (Контейнер для розпилення)","Spray container",ua_10_86,false,null,null,"Контейнер для рідкої лікарської форми, що перетворюється на спрей мехінічним шляхом."
87,1.0,ComponentType,2024-10-18T14:50:50.129,2024-10-18T14:50:50.131,100000073554,83,1,"Розпилювальний насос","Spray pump",ua_10_87,false,null,null,"Закупорювальний засіб, за допомогою якого вміст вивільняється у вигляді спрею шляхом механічного приведення в дію насоса."
88,1.0,ComponentType,2024-10-18T14:50:50.134,2024-10-18T14:50:50.135,100000073555,84,1,"Розпилювальний клапан","Spray valve",ua_10_88,false,null,null,"Закупорювальний засіб, за допомогою якого вміст випускається у вигляді спрею шляхом механічного приведення в дію клапана."
89,1.0,ComponentType,2024-10-18T14:50:50.137,2024-10-18T14:50:50.139,100000073556,84,1,"Пристрій для вакцинації птиці методом проколювання","Stab vaccinator",ua_10_89,false,null,null,"Пристрій для введення продукту методом проколювання у птахів."
90,1.0,ComponentType,2024-10-18T14:50:50.141,2024-10-18T14:50:50.143,100000073557,82,1,"Пробка","Stopper",ua_10_90,false,null,null,"Більш або менш твердий циліндричний або конічний предмет, призначений для закриття контейнера шляхом вставлення."
91,1.0,ComponentType,2024-10-18T14:50:50.145,2024-10-18T14:50:50.147,100000073558,83,1,"Трубочка-соломинка","Straw",ua_10_91,false,null,null,"Порожниста пробірка, що містить разову дозу лікарського засобу для перорального застосування шляхом відсмоктування."
92,1.0,ComponentType,2024-10-18T14:50:50.149,2024-10-18T14:50:50.150,100000073559,83,1,"Смужка","Strip",ua_10_92,false,null,null,"Багатодозовий контейнер, що складається з двох шарів, зазвичай має перфорацію, придатний для розміщення разових доз твердих або напівтвердих препаратів. Блістери виключені."
93,1.0,ComponentType,2024-10-18T14:50:50.153,2024-10-18T14:50:50.154,100000073560,83,1,"Контейнер для таблеток","Tablet container",ua_10_93,false,null,null,"Контейнер без горлечка з плоским дном, підходить для таблеток, капсул і т.д., який добре закривається. Трубку (тубу) для таблеток виключено."
94,1.0,ComponentType,2024-10-18T14:50:50.156,2024-10-18T14:50:50.158,100000073561,84,1,"Туба","Tube",ua_10_94,false,null,null,"Контейнер для напівтвердих лікарських форм, як правило, багатодозових, що складається з матеріалу, що згортається, призначений для випуску вмісту через насадку шляхом стискання упаковки."
95,1.0,ComponentType,2024-10-18T14:50:50.160,2024-10-18T14:50:50.162,100000073562,84,1,"Вагінальний аплікатор з губкою","Vaginal sponge applicator",ua_10_95,false,null,null,"Пристрій для введення губки в піхву тварини."
96,1.0,ComponentType,2024-10-18T14:50:50.164,2024-10-18T14:50:50.166,100000073563,83,1,"флакон","Vial",ua_10_96,false,null,null,"Невеликий контейнер для парентеральних лікарських засобів, з пробкою та ущільнювачем; вміст видаляється після проколу пробки. Включено одноразове та багатодозове застосування."
