no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
16,1.0,ManufacturingActivity,2023-10-17T15:43:12.542,2023-11-14T17:34:34.040,100000160454,2,1,"Упаковка активної речовини","Packaging of active substance",ua_21_16,false,null,null,"Включає первинну, вторинну упаковку, перепакування, маркування та повторне маркування."
17,1.0,ManufacturingActivity,2023-10-17T15:43:12.548,2023-11-14T17:34:33.975,100000160455,1,1,"Зберігання та/або розподіл активної речовини","Storage and/or distribution of active substance",ua_21_17,false,Зберігання та/або розподіл активної речовини,Storage and/or distribution of active substance,"null"
18,1.0,ManufacturingActivity,2023-10-17T15:43:12.553,2023-11-14T17:34:33.996,100000160456,2,1,"Стерилізація","Sterilisation",ua_21_18,false,null,null,"Стосується стерилізації діючих речовин / допоміжних речовин / кінцевих продуктів та включає: асептичну обробку, кінцеву стерилізацію, опромінення... Примітка: стерилізація або асептична обробка активної речовини є етапом обробки у виробництві лікарського засобу."
19,1.0,ManufacturingActivity,2023-10-17T15:43:12.560,2023-11-14T17:34:34.009,100000160457,2,1,"Фільтрація","Filtration",ua_21_19,false,Стерилізація - фільтрація,Sterilisation - Filtration,"null"
20,1.0,ManufacturingActivity,2023-10-17T15:43:12.566,2023-11-14T17:34:34.028,100000160458,2,1,"Сухе тепло","Dry heat",ua_21_20,false,Стерилізація - сухе тепло,Sterilisation - Dry heat,"null"
21,1.0,ManufacturingActivity,2023-10-17T15:43:12.571,2023-11-14T17:34:33.990,100000160459,2,1,"Вологе тепло","Moist heat",ua_21_21,false,Стерилізація - вологе тепло,Sterilisation - Moist heat,"null"
22,1.0,ManufacturingActivity,2023-10-17T15:43:12.577,2023-11-14T17:34:33.971,100000160460,2,1,"Хімікат","Chemical",ua_21_22,false,Стерилізація - хімічна,Sterilisation - Chemical,"null"
23,1.0,ManufacturingActivity,2023-10-17T15:43:12.584,2023-11-14T17:34:33.968,100000160461,2,1,"Гамма-опромінення","Gamma irradiation",ua_21_23,false,Стерилізація - гамма-опромінення,Sterilisation - Gamma irradiation,"null"
24,1.0,ManufacturingActivity,2023-10-17T15:43:12.589,2023-11-14T17:34:33.988,100000160462,2,1,"Електронний промінь","Electron beam",ua_21_24,false,Стерилізація - електронний промінь,Sterilisation - Electron beam,"null"
25,1.0,ManufacturingActivity,2023-10-17T15:43:12.596,2023-11-14T17:34:34.007,100000160463,1,1,"Первинна упаковка","Primary packaging",ua_21_25,false,Первинна упаковка,Primary packaging,"Стосується розміщення та герметизації лікарського засобу всередині пакувального матеріалу готового продукту, який знаходиться в безпосередньому контакті з продуктом та може називатися безпосередньою упаковкою. Примітка: для стерильних продуктів наповнення в первинну тару є операцією обробки."
26,1.0,ManufacturingActivity,2023-10-17T15:43:12.602,2023-11-14T17:34:34.065,100000160464,2,1,"Вторинна упаковка","Secondary packaging",ua_21_26,false,Вторинна упаковка,Secondary packaging,"Cтосується розміщення лікарського засобу, який уже запечатано у первинний пакувальний матеріал, у зовнішньому пакувальному матеріалі. Сюди також входять: операції маркування або складання інших компонентів, зазначених у дозволі на продаж, для формування готової упаковки. Може називатися збіркою, зовнішньою упаковкою. Включає маркування."
27,1.0,ManufacturingActivity,2023-10-17T15:43:12.609,2023-11-14T17:34:33.986,100000160465,1,1,"Фізичний імпорт","Physical Importation",ua_21_27,false,Фізичний імпорт,Physical Importation,"Означає, що сторона відповідає за отримання та зберігання імпортованої продукції, яка очікує на сертифікацію служби контролю."
28,1.0,ManufacturingActivity,2023-10-17T15:43:12.616,2023-11-14T17:34:34.005,100000160466,1,1,"Зберігання та/або розподіл лікарського засобу","Storage and/or distribution of medicinal product",ua_21_28,false,Зберігання та/або розподіл,Storage and/or distribution,"Може називатися складським зберіганням. Сторони, що займаються переробкою або упаковкою, автоматично отримують дозвіл на зберігання та розповсюдження, і тому немає необхідності заявляти цю функцію ​​у заявці на дозвіл на продаж (MAA). Якщо сторона має WDA, не потрібно заявляти в MAA."
29,1.0,ManufacturingActivity,2023-10-17T15:43:12.621,2023-11-14T17:34:34.015,100000160467,2,1,"Виробництво активної речовини","Manufacture of active substance",ua_21_29,false,null,null,"Включає в себе: збір, очищення, бродіння, синтез, екстракцію, виділення, культуру клітин, модифікацію, утворення солей, кристалізацію, подрібнення, мікронізацію..."
30,1.0,ManufacturingActivity,2023-10-17T15:43:12.627,2023-11-14T17:34:34.048,100000160476,1,1,"Підготовка робочого банку клітин","Preparation of Working Cell Bank",ua_21_30,false,Підготовка робочого банку клітин,Preparation of Working Cell Bank,"null"
31,1.0,ManufacturingActivity,2023-10-17T15:43:12.632,2023-11-14T17:34:34.034,100000160477,1,1,"Зберігання головного банку клітин та/або робочого банку клітин","Storage of Master Cell Bank and/or Working Cell Bank",ua_21_31,false,Зберігання головного банку клітин та/або робочого банку клітин,Storage of Master Cell Bank and/or Working Cell Bank,"null"
32,1.0,ManufacturingActivity,2023-10-17T15:43:12.638,2023-11-14T17:34:33.998,100000160478,2,1,"Організація дослідницьких контрактів з біоеквівалентності (CRO)","Bioequivalence Contract Research Organisation (CRO)",ua_21_32,false,null,null,"null"
33,1.0,ManufacturingActivity,2023-10-17T15:43:12.645,2023-11-14T17:34:34.036,100000160479,2,1,"Виробник допоміжного лікарського засобу","Manufacturer of ancillary medicinal product",ua_21_33,false,null,null,"null"
34,1.0,ManufacturingActivity,2023-10-17T15:43:12.651,2023-11-14T17:34:34.063,100000160480,1,1,"Виробник медичного виробу","Manufacturer of medical device",ua_21_34,false,null,null,"null"
35,1.0,ManufacturingActivity,2023-10-17T15:43:12.657,2023-11-14T17:34:34.001,100000160481,2,1,"Виробник допоміжної речовини, що використовується в медичному виробі","Manufacturer of ancillary substance used in medical device",ua_21_35,false,null,null,"null"
36,1.0,ManufacturingActivity,2023-10-17T15:43:12.663,2023-11-14T17:34:34.042,100000160482,1,1,"Офіційна лабораторія контролю медицини (OMCL)","Official Medicine Control Laboratory (OMCL)",ua_21_36,false,null,null,"null"
37,1.0,ManufacturingActivity,2023-10-17T15:43:12.669,2023-11-14T17:34:33.966,100000160483,2,1,"Зазначений корпус медичного виробу","Notified Body of medical device",ua_21_37,false,null,null,"null"
38,1.0,ManufacturingActivity,2023-10-17T15:43:12.675,2023-11-14T17:34:33.982,100000163618,3,1,"Переробка нестерильного лікарського засобу","Processing of non-sterile medicinal product",ua_21_38,false,Переробка нестерильного лікарського засобу,Processing of non-sterile medicinal product,"null"
39,1.0,ManufacturingActivity,2023-10-17T15:43:12.682,2023-11-14T17:34:33.994,100000163709,2,1,"Обробка стерильного лікарського засобу –асептично підготовленого","Processing of sterile medicinal product - aseptically prepared",ua_21_39,false,Обробка стерильного лікарського засобу - асептично підготовленого,Processing of sterile medicinal product - aseptically prepared,"null"
40,1.0,ManufacturingActivity,2023-10-17T15:43:12.687,2023-11-14T17:34:34.032,100000163713,2,1,"Виробництво активної речовини проміжного продукту шляхом хімічного синтезу","Manufacture of active substance intermediate by chemical synthesis",ua_21_40,false,Виробництво проміжної речовини активної речовини шляхом хімічного синтезу,Manufacture of active substance intermediate by chemical synthesis,"null"
41,1.0,ManufacturingActivity,2023-10-17T15:43:12.694,2023-11-14T17:34:34.011,100000163714,2,1,"Виробництво активної речовини проміжного продукту з використанням біологічних процесів","Manufacture of active substance intermediate using biological processes",ua_21_41,false,Виробництво активної речовини напівпродукту з використанням біологічних процесів,Manufacture of active substance intermediate using biological processes,"null"
42,1.0,ManufacturingActivity,2023-10-17T15:43:12.700,2023-11-14T17:34:34.018,100000163715,6,1,"Фізична обробка діючої речовини проміжного продукту","Active substance intermediate physical processing",ua_21_42,false,Діюча речовина проміжної фізичної обробки,Active substance intermediate physical processing,"null"
43,1.0,ManufacturingActivity,2023-10-17T15:43:12.706,2023-11-14T17:34:33.992,100000163716,2,1,"Первинна упаковка активної речовини","Primary Packaging of active substance",ua_21_43,false,Первинна упаковка активної речовини,Primary Packaging of active substance,"null"
44,1.0,ManufacturingActivity,2023-10-17T15:43:12.712,2023-11-14T17:34:33.979,100000163717,2,1,"Вторинна упаковка активної речовини","Secondary Packaging of active substance",ua_21_44,false,Вторинна упаковка активної речовини,Secondary Packaging of active substance,"null"
45,1.0,ManufacturingActivity,2023-10-17T15:43:12.717,2023-11-14T17:34:34.050,100000163737,2,1,"Переробка стерильного лікарського засобу – остаточно стерилізована","Processing of sterile medicinal product - terminally sterilised",ua_21_45,false,Переробка стерильного лікарського засобу - термінально стерилізована,Processing of sterile medicinal product - terminally sterilised,"null"
46,1.0,ManufacturingActivity,2023-10-17T15:43:12.723,2023-11-14T17:34:34.024,100000163843,2,1,"Виробництво діючої речовини шляхом хімічного синтезу","Manufacture of active substance by chemical synthesis",ua_21_46,false,Виробництво діючої речовини хімічним синтезом,Manufacture of active substance by chemical synthesis,"null"
47,1.0,ManufacturingActivity,2023-10-17T15:43:12.728,2023-11-14T17:34:34.026,100000163844,2,1,"Видобування діючої речовини з природних джерел","Extraction of active substance from natural sources",ua_21_47,false,Вилучення діючої речовини з природних джерел,Extraction of active substance from natural sources,"null"
48,1.0,ManufacturingActivity,2023-10-17T15:43:12.732,2023-11-14T17:34:34.003,100000163845,2,1,"Виробництво активної речовини з використанням біологічних процесів","Manufacture of active substance using biological processes",ua_21_48,false,Виробництво активної речовини з використанням біологічних процесів,Manufacture of active substance using biological processes,"null"
49,1.0,ManufacturingActivity,2023-10-17T15:43:12.737,2023-11-14T17:34:34.052,100000163846,3,1,"Фізична обробка діючої речовини","Active substance physical processing",ua_21_49,false,Фізична обробка діючої речовини,Active substance physical processing,"null"
